© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM
Date	Tue May 28 04:24:00 PDT 2019
Analysis ID	17865867

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Mouse OR Human OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	BMPR2	 	kinase	 	 	 	 	 	2.13E-02	EPHA4,ID1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	Ifn gamma	 	complex	 	 	 	 	 	2.13E-02	CXCL10,XAF1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	MSR1	 	transmembrane receptor	 	 	 	 	 	2.13E-02	CXCL10,IFIT1B	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PTAFR	 	g-protein coupled receptor	 	 	 	 	 	2.13E-02	MCAM,MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SKP2	 	enzyme	 	 	 	 	 	2.13E-02	CCND1,USP18	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	IL12B	 	cytokine	 	 	 	 	 	2.23E-02	CXCL10,IRF9,STAT1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	FEV	 	transcription regulator	 	 	 	 	 	2.25E-02	CNTN1,SEMA3E,SLC6A15,SLC7A8	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	GMNN	 	transcription regulator	Inhibited	-2.000	bias	-0.368	-1.263	2.25E-02	FOXF1,Oasl2,POU4F1,USP18	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	THRA	 	ligand-dependent nuclear receptor	 	 	 	 	 	2.25E-02	BMP4,CCND1,CXCL10,DOCK9	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	IL17A	 	cytokine	 	0.000	bias	0.275	-0.544	2.28E-02	CCND1,CXCL10,IFIT1B,OSMR,SERPIND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	TCR	 	complex	 	 	 	 	 	2.28E-02	CCND1,COMMD3-BMI1,CXCL10,DDX58,ID3,IFIH1,STAT1,ZC3HAV1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	BTK	 	kinase	Inhibited	-2.000	 	0.075	-2.150	2.34E-02	CXCL10,IFI35,IRF9,STAT1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	RARB	 	ligand-dependent nuclear receptor	 	1.103	 	0.130	0.849	2.34E-02	ASCL1,DDX58,STAT1,USP18	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	DGCR8	 	enzyme	 	 	 	 	 	2.36E-02	BDNF,CCND1,SMOC1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PLAU	 	peptidase	 	 	 	 	 	2.36E-02	CCND1,PTN,SERPINB1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	LYL1	 	transcription regulator	 	 	 	 	 	2.38E-02	ID1,ID3	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	Mt2	 	other	 	 	 	 	 	2.38E-02	CCND1,MEST	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PRKN	 	enzyme	 	 	 	 	 	2.38E-02	CCND1,PTPN5	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SUMO1	 	enzyme	 	 	 	 	 	2.38E-02	CCND1,CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	Calmodulin	 	group	 	 	 	 	 	2.50E-02	BDNF,DLG4,LRRTM1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CTNNB1	 	transcription regulator	 	0.701	bias	0.301	-0.083	2.57E-02	BMP4,CCND1,Cdkn1c,COMMD3-BMI1,CYP51A1,DIO2,HMGCS1,ID3,KIT,MMP2,MTMR7,PCDH15,VCAN	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	EZH2	 	transcription regulator	 	1.213	 	0.161	0.862	2.61E-02	BMP4,CCND1,CXCL10,Ifi27l2a/Ifi27l2b,MMP2,MYT1,PARP9	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	GJA1	 	transporter	 	 	 	 	 	2.63E-02	BMP4,CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	MTA2	 	transcription regulator	 	 	 	 	 	2.63E-02	KIT,SQLE	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	Mt1	 	other	 	 	 	 	 	2.63E-02	CCND1,MEST	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NOS1	 	enzyme	 	 	 	 	 	2.63E-02	BDNF,PDK1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SAMSN1	 	other	Activated	2.000	bias	0.390	1.219	2.64E-02	CXCL10,IFIT1B,Iigp1,STAT1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CYP1B1	 	enzyme	 	 	 	 	 	2.64E-02	CCND1,Ifi27l2a/Ifi27l2b,MCAM	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	Mek	 	group	 	-0.041	 	0.082	-0.237	2.65E-02	CCND1,CXCL10,DDX58,ID1,MMP2,XAF1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	ADAMTS5	 	peptidase	 	 	 	 	 	2.66E-02	VCAN	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	AXIN1	 	other	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	Alpha 1 antitrypsin	 	group	 	 	 	 	 	2.66E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	BAD	 	other	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	BANCR	 	other	 	 	 	 	 	2.66E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	BANP	 	other	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	BCLAF1	 	transcription regulator	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	BTBD7	 	other	 	 	 	 	 	2.66E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CCNA1	 	other	 	 	 	 	 	2.66E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CD27	 	transmembrane receptor	 	 	 	 	 	2.66E-02	CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CDC27	 	other	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CTDSPL2	 	phosphatase	 	 	 	 	 	2.66E-02	ID1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	DAPK3	 	kinase	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	DCTN4	 	other	 	 	 	 	 	2.66E-02	CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	EIF4H	 	translation regulator	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	EYA4	0.534	phosphatase	 	 	 	 	 	2.66E-02	CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	GALR1	 	g-protein coupled receptor	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	GPC3	 	other	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	ISL2	 	transcription regulator	 	 	 	 	 	2.66E-02	ZIC2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	KCNQ2	 	ion channel	 	 	 	 	 	2.66E-02	DLG4	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	KHDRBS2	 	other	 	 	 	 	 	2.66E-02	STAT1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	KIF1B	 	transporter	 	 	 	 	 	2.66E-02	XAF1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	KLHL2	 	other	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	KPNA1	 	transporter	 	 	 	 	 	2.66E-02	STAT1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	MAPK8IP2	 	other	 	 	 	 	 	2.66E-02	BDNF	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	MAT2B	 	enzyme	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NASP	 	other	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NIF3L1	 	other	 	 	 	 	 	2.66E-02	ASCL1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NSD1	 	transcription regulator	 	 	 	 	 	2.66E-02	POLR2A	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	P2RX4	 	ion channel	 	 	 	 	 	2.66E-02	BDNF	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PIAS2	 	transcription regulator	 	 	 	 	 	2.66E-02	Cdkn1c	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	POU3F4	 	transcription regulator	 	 	 	 	 	2.66E-02	EPHA4	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PTPRF	 	phosphatase	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	Plk	 	group	 	 	 	 	 	2.66E-02	CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	RBBP8	 	enzyme	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	REM2	 	enzyme	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	RPRD1B	 	other	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SNW1	 	transcription regulator	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SRPK2	 	kinase	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	TAC4	 	other	 	 	 	 	 	2.66E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	TBX6	 	transcription regulator	 	 	 	 	 	2.66E-02	DLL1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	TMBIM1	 	other	 	 	 	 	 	2.66E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	UBA3	 	enzyme	 	 	 	 	 	2.66E-02	Cdkn1c	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	UNG	 	enzyme	 	 	 	 	 	2.66E-02	BDNF	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	VCAM1	 	transmembrane receptor	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	VENTX	 	transcription regulator	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	ZNF608	 	other	 	 	 	 	 	2.66E-02	RAG1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	miR-494-3p (miRNAs w/seed GAAACAU)	 	mature microrna	 	 	 	 	 	2.66E-02	KIT	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	mir-497	 	microrna	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	p38 Sapk	 	group	 	 	 	 	 	2.66E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	FOS	 	transcription regulator	 	 	 	 	 	2.70E-02	BDNF,CCND1,CHI3L1,DIO2,HPGD,MMP2,NSDHL,PMEPA1,SEMA3E	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	STK11	 	kinase	 	-0.625	bias	-0.373	0.191	2.72E-02	CCND1,ID1,IL33,MMP2,NAP1L5,SERPINI1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	BMI1	 	transcription regulator	 	 	 	 	 	2.79E-02	CYFIP2,MYT1,PARP9	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NFKB2	 	transcription regulator	 	 	 	 	 	2.79E-02	CCND1,MMP2,MYB	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	Akt	 	group	 	0.331	 	0.122	0.063	2.82E-02	CCND1,MCAM,MMP2,RAG1,RASD1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SYVN1	 	transporter	 	-0.447	bias	0.375	-1.285	2.82E-02	CCND1,DIO2,MCAM,SLC7A2,ZC3HAV1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	AZGP1	 	transporter	 	 	 	 	 	2.90E-02	BMP4,CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	IKBKB	 	kinase	 	1.376	bias	0.253	0.769	2.91E-02	CCL25,CCND1,CP,CXCL10,IFIT1B,RAG1,VCAN	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	TP53	 	transcription regulator	 	0.156	 	0.081	-0.136	2.96E-02	BDNF,CCND1,CP,CSMD3,CXCL10,CYFIP2,CYP51A1,EDA2R,EYA4,GPR179,HMGCS1,ID1,ID3,IFI35,IRF9,LSS,MCAM,MMP2,MVD,MVK,PDK1,PMEPA1,PPM1A,PTN,SLC5A3,SQLE,STAT1,VCAN	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	WT1	 	transcription regulator	 	0.975	 	-0.004	0.982	3.00E-02	ASNS,DESI1,IDI1,LSS,PDE8A,SQLE	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PRNP	 	other	 	 	 	 	 	3.09E-02	CCND1,DLG4,MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CSF1R	 	kinase	 	 	 	 	 	3.18E-02	CCND1,MYB	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NOG	 	growth factor	 	 	 	 	 	3.18E-02	BMP4,ID3	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NR2E1	 	ligand-dependent nuclear receptor	 	 	 	 	 	3.18E-02	CCND1,POU4F1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	Nfat (family)	 	group	 	 	 	 	 	3.18E-02	CCND1,DLG4	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PCDH11Y	 	other	 	 	 	 	 	3.18E-02	BMP4,CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	RUNX3	 	transcription regulator	 	 	 	 	 	3.18E-02	CCND1,COMMD3-BMI1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SAA1	 	transporter	 	 	 	 	 	3.18E-02	CCND1,CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	TIMP1	 	cytokine	 	 	 	 	 	3.18E-02	Cdkn1c,MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SCD	 	enzyme	 	 	 	 	 	3.25E-02	CXCL10,DIO2,IFIT1B	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	miR-122-5p (miRNAs w/seed GGAGUGU)	 	mature microrna	 	 	 	 	 	3.25E-02	Foxp1,GALNT10,OSMR	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SNAI1	 	transcription regulator	 	 	 	 	 	3.41E-02	CCND1,HPGD,ID1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	GNA15	 	enzyme	 	 	 	 	 	3.47E-02	BMP4,CP	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	HNRNPK	 	transcription regulator	 	 	 	 	 	3.47E-02	PDLIM2,VCAN	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NAMPT	 	cytokine	 	 	 	 	 	3.47E-02	BDNF,CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	RPS6KB1	 	kinase	 	 	 	 	 	3.47E-02	CCND1,CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SMO	 	g-protein coupled receptor	 	 	 	 	 	3.47E-02	CCND1,FOXF1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	TRIB3	 	kinase	 	 	 	 	 	3.47E-02	ASNS,ID1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CDKN2A	 	transcription regulator	 	 	 	 	 	3.54E-02	CCND1,CXCL10,IFI35,IGF2BP3,IL17B	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PRKAG3	 	other	 	 	 	 	 	3.57E-02	Cdkn1c,COMMD3-BMI1,SLC7A2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	TGFB1	 	growth factor	 	-1.373	 	0.116	-1.779	3.63E-02	AQP1,BDNF,CCND1,CHI3L1,CXCL10,ID1,KIT,LCAT,MMP2,NUPR1,PMEPA1,STAT1,VCAN	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	AR	 	ligand-dependent nuclear receptor	Inhibited	-2.078	 	0.193	-2.609	3.68E-02	BMP4,CCND1,Cdkn1c,MSMO1,MYB,NUPR1,PMEPA1,STAT1,TRIM25,VCAN	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SIN3A	 	transcription regulator	 	 	 	 	 	3.74E-02	BDNF,KLF10,SIN3B	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	ATOH1	 	transcription regulator	 	 	 	 	 	3.76E-02	Cdkn1c,DLL1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CHRNA7	 	transmembrane receptor	 	 	 	 	 	3.76E-02	CXCL10,ID1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	ERBB4	 	kinase	 	 	 	 	 	3.76E-02	BDNF,CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SIX5	 	transcription regulator	 	 	 	 	 	3.76E-02	COL9A2,PTN	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	SPRY1	 	other	 	 	 	 	 	3.76E-02	MEST,MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	IRF1	 	transcription regulator	 	 	 	 	 	3.76E-02	CCND1,CXCL10,DDX58,XAF1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	IL10RA	 	transmembrane receptor	 	0.000	 	0.020	-0.056	3.86E-02	BMP4,CYFIP2,FOXF1,HPGD,Iigp1,MYB,NLRC5,STAT1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	AGAP2	 	enzyme	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	ANG	 	enzyme	 	 	 	 	 	3.97E-02	CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	ATAD2	 	enzyme	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CADPS	 	other	 	 	 	 	 	3.97E-02	BDNF	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CDH16	 	enzyme	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CDH4	 	other	 	 	 	 	 	3.97E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CDK5R2	 	other	 	 	 	 	 	3.97E-02	BDNF	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CHST15	 	enzyme	 	 	 	 	 	3.97E-02	RAG1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	CTH	 	enzyme	 	 	 	 	 	3.97E-02	ASNS	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	DACT3	 	other	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	DDB1	 	other	 	 	 	 	 	3.97E-02	STAT1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	DDR2	 	kinase	 	 	 	 	 	3.97E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	DDX3X	 	enzyme	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	EPCAM	 	other	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	FAM129B	 	transcription regulator	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	FBLN2	 	other	 	 	 	 	 	3.97E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	FLOT1	 	other	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	GPC6	 	transmembrane receptor	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	GRIN2B	 	ion channel	 	 	 	 	 	3.97E-02	BDNF	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	HMX2	 	transcription regulator	 	 	 	 	 	3.97E-02	BMP4	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	HOXB13	 	transcription regulator	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	IFNE	 	cytokine	 	 	 	 	 	3.97E-02	STAT1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	IGF2-AS	 	other	 	 	 	 	 	3.97E-02	BDNF	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	IQGAP2	 	other	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	JMJD6	 	transmembrane receptor	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	KCNMA1	 	ion channel	 	 	 	 	 	3.97E-02	MMP2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	MAPKAPK5	 	kinase	 	 	 	 	 	3.97E-02	RAG1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	METRNL	 	other	 	 	 	 	 	3.97E-02	DIO2	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	MGAT4A	 	enzyme	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	MYBPC3	 	other	 	 	 	 	 	3.97E-02	CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NDUFAF3	 	other	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NEUROD4	 	transcription regulator	 	 	 	 	 	3.97E-02	DLL1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NOP58	 	enzyme	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NPAS4	 	transcription regulator	 	 	 	 	 	3.97E-02	BDNF	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NPTX1	 	other	 	 	 	 	 	3.97E-02	DLG4	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	NSD3	 	enzyme	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	OIP5-AS1	 	other	 	 	 	 	 	3.97E-02	KLF10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	OLA1	 	enzyme	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PHIP	 	other	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PLC	 	group	 	 	 	 	 	3.97E-02	CXCL10	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PSMD14	 	peptidase	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PTTG1IP	 	other	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	PXN	 	other	 	 	 	 	 	3.97E-02	CCND1	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	RANBP9	 	other	 	 	 	 	 	3.97E-02	DLG4	 	
R62_6wk_Glt1_Multiprobe - 2019-05-28 07:23 AM	 	RIPPLY2	 	other	 	 	 	 	 	3.97E-02	EPHA4	 	
