© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM
Date	Mon Jun 10 14:22:28 PDT 2019
Analysis ID	17916753

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Human Gene 2.0 ST Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Mouse OR Human OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cardiac Damage	damage	Damage of myocardium	3.49E-01	 	 	 	 	ANGPT2,APLN	2	
Increased Levels of LDH	release	Increased release of LDH	3.49E-01	 	 	 	 	ITGB2,XDH	2	
Increased Levels of Creatinine	quantity	Increased Levels of Creatinine	3.54E-01	 	 	 	 	SLC34A2,GATM,KCNJ10,ICAM1,CD44	5	
Cardiac Inflammation	inflammation	Inflammation of heart	3.54E-01	 	 	 	 	CLU,SLC2A4,MAP3K1,NOS3,CSF1R	5	
Liver Steatosis	hepatic steatosis	Hepatic steatosis	3.56E-01	 	 	 	 	JUN,BHLHE40,TLR5,PLA2G16,CNR1,CPT1A,GATM,TP53INP1,PC,RGS16,POU3F2,LPIN1,ACVR1C,ENHO,RBL1,NOS3,TXNIP,JAK2,ABCA1,KAZN,G0S2,BHMT,CD44,PDGFC,PLCG2,ITPRID2,CLU,ACOT1,SLC2A4,CCL2,XBP1,CASP3,mir-221,GRB14	34	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	development	Development of hepatocellular carcinoma	3.59E-01	 	 	 	 	JUN,RARA,CCDC80,IQGAP2,TRIM24,BHMT,APC,RASSF5,PDGFC	9	
Liver Cirrhosis	cirrhosis	Cirrhosis of liver	3.63E-01	 	 	 	 	FGFR3,EPCAM,LDLRAD3,NOTCH1,PTCH1,CNR1,GRIN2B,KRT18,GRIN3B,CXCR4,NOS2,GRIN2A,IL7R,CCL2,CD38,XBP1,SERPINA1,VWF,mir-221,ITGA5	20	
Renal Proliferation	proliferation	Proliferation of kidney cells	3.72E-01	 	 	 	 	EGFR,NOS3,RLN2,PTHLH,POU3F3,APLN,MMP14	7	
Glomerular Injury, Renal Necrosis/Cell Death	apoptosis	Apoptosis of mesangial cells	3.80E-01	 	 	 	 	CASP3,PTHLH	2	
Liver Hyperplasia/Hyperproliferation	hyperplasia	Hyperplasia of liver	3.80E-01	 	 	 	 	CSF2,XYLT2	2	
Nephrosis	monogenic nephrotic syndrome	Monogenic nephrotic syndrome	3.80E-01	 	 	 	 	PLCE1,WT1	2	
Cardiac Arteriopathy	variant angina	Variant angina	3.80E-01	 	 	 	 	CACNA2D1,NOS3	2	
Renal Necrosis/Cell Death	cell death	Cell death of kidney cells	3.80E-01	 	 	 	 	ATP1A4,HAX1,IL17RD,PTCH1,TRIB3,GLP2R,TP53INP1,RGS16,FOS,PTGDS,MAP3K8,TP53BP2,IGFBP3,GRM1,NTRK2,CASP4,PRKDC,GAS7,ATP13A2,CCNI,EGFR,JAK2,TIAM1,CD44,RASSF5,GRIN2B,HSPB1,NOS2,GSN,MAP3K1,CASP3,GAPDH,HIPK2,ICAM1,PTHLH,PMAIP1	36	
Liver Fibrosis	fibrosis	Fibrosis of liver	3.86E-01	 	 	 	 	JUN,IL13RA2,CD74,CNR1,LHX2,CST3,MMP13,PDGFC,HSPB1,NOS2,CEBPB,XBP1,XYLT2,IL33	14	
Liver Proliferation	proliferation	Proliferation of liver cells	3.89E-01	 	 	 	 	JUN,SLC7A5,EGFR,CSF2,RARA,GAS5,TRIM24,APC,FOS,PTN,CXCR4,CEBPB,XBP1,SERPINH1,mir-221,MMP14	16	
Renal Necrosis/Cell Death	anoikis	Anoikis of kidney cell lines	4.00E-01	 	 	 	 	NTRK2	1	
Liver Inflammation/Hepatitis	hepatitis	Chronic phase hepatitis	4.00E-01	 	 	 	 	HLA-A	1	
Liver Hyperplasia/Hyperproliferation	hyperplasia	Hyperplasia of liver cells	4.00E-01	 	 	 	 	CSF2	1	
Cardiac Damage	injury	Injury of myocardium	4.00E-01	 	 	 	 	APLN	1	
Renal Inflammation, Renal Nephritis	membranoproliferative glomerulonephritis	Membranoproliferative glomerulonephritis	4.00E-01	 	 	 	 	ABCA1	1	
Liver Cholestasis	obstructive cholestasis	Obstructive cholestasis	4.00E-01	 	 	 	 	GJB2	1	
Liver Hyperplasia/Hyperproliferation	liver cholangiocarcinoma	Stage IV liver cholangiocarcinoma	4.00E-01	 	 	 	 	KDR	1	
Liver Cirrhosis	cirrhosis	Cirrhosis	4.03E-01	 	 	 	 	EPCAM,PTCH1,SSTR1,CNR1,NR3C2,PDE10A,GRIN3B,CXCR4,IL7R,VWF,FGFR3,LDLRAD3,NOTCH1,GABRB2,GRIN2B,KRT18,NOS2,GRIN2A,CCL2,CACNA2D1,CD38,XBP1,SERPINA1,GABRA3,ADRA2A,mir-221,ITGA5	27	
Kidney Failure	end stage renal disease	End stage renal disease	4.03E-01	 	 	 	 	ACHE,MSI1,NR3C2,GABRB2,WT1,DRD1,AGA,SCN5A,NOS3,GABRA3,XDH,PTHLH,MMP14	13	
Liver Necrosis/Cell Death	cell death	Cell death of liver cell lines	4.14E-01	 	 	 	 	JUN,LAPTM4B,ATP2A1,DUSP4	4	
Liver Inflammation/Hepatitis, Liver Steatosis	nonalcoholic steatohepatitis	Nonalcoholic steatohepatitis	4.33E-01	 	 	 	 	ACOT1,XBP1,KAZN,PLCG2	4	
Liver Regeneration	regeneration	Liver Regeneration	4.37E-01	 	 	 	 	EGFR,PCSK9,CEBPB,TIMP3,LGR5	5	
Kidney Failure	chronic kidney disease	End-stage chronic kidney disease	4.38E-01	 	 	 	 	GABRB2,GABRA3	2	
Kidney Failure	renal failure	End-stage renal failure	4.38E-01	 	 	 	 	GABRB2,GABRA3	2	
Liver Hyperplasia/Hyperproliferation	liver metastasis	Progressive liver metastasis	4.38E-01	 	 	 	 	FGFR3,KDR	2	
Liver Proliferation	quantity	Quantity of hepatocytes	4.38E-01	 	 	 	 	CEBPB,IQGAP2	2	
Kidney Failure	acute renal failure	Severe acute renal failure	4.38E-01	 	 	 	 	GABRB2,GABRA3	2	
Liver Cirrhosis	biliary cirrhosis	Biliary cirrhosis	4.42E-01	 	 	 	 	FGFR3,EPCAM,CXCR4,NOS2,NOTCH1,PTCH1,IL7R,CCL2,ITGA5	9	
Cardiac Damage	damage	Damage of cardiac muscle	4.48E-01	 	 	 	 	PPP1R13L,ANGPT2,APLN	3	
Pulmonary Hypertension	primary pulmonary hypertension	Primary pulmonary hypertension	4.48E-01	 	 	 	 	CSF2,KDR,SMAD9	3	
Renal Inflammation, Renal Nephritis	crescentic glomerulonephritis	Acute phase crescentic glomerulonephritis	4.49E-01	 	 	 	 	ICAM1	1	
Renal Necrosis/Cell Death	apoptosis	Apoptosis of proximal tubule cells	4.49E-01	 	 	 	 	EGFR	1	
Cardiac Arteriopathy	premature coronary artery disease	Early-onset premature coronary artery disease	4.49E-01	 	 	 	 	ABCA1	1	
Cardiac Dysfunction	left ventricular systolic dysfunction	Left ventricular systolic dysfunction	4.49E-01	 	 	 	 	NR3C2	1	
Pulmonary Hypertension	pulmonary arterial hypertension associated with congenital heart disease	Pulmonary arterial hypertension associated with congenital heart disease	4.49E-01	 	 	 	 	SMAD9	1	
Cardiac Inflammation	myocarditis	Myocarditis	4.51E-01	 	 	 	 	CSF2,CLU,PRKCQ,CCL2	4	
Kidney Failure, Liver Failure	hepatorenal syndrome	Hepatorenal syndrome	4.67E-01	 	 	 	 	SSTR1,ADRA2A	2	
Cardiac Enlargement	hypertrophy	Hypertrophy of cardiac muscle	4.81E-01	 	 	 	 	ANGPT2,NOTCH1,NR4A3,TIAM1,PLCE1,ROCK2,MEF2C,LMCD1,PRKCA,KCND2,CSRP3,HDAC9,IL33	13	
Liver Damage	hepatotoxicity	Hepatotoxicity	4.91E-01	 	 	 	 	DHFR,SERPINA1,XBP1	3	
Liver Hyperplasia/Hyperproliferation	malignant nonepithelial tumor of the liver	Malignant nonepithelial tumor of the liver	4.91E-01	 	 	 	 	MALT1,TUBB4A,DHFR	3	
Cardiac Arrythmia, Tachycardia	supraventricular tachycardia	Supraventricular tachycardia	4.91E-01	 	 	 	 	ATP1A4,SCN5A,ADRA2A	3	
Glomerular Injury, Renal Atrophy	atrophy	Atrophy of renal glomerulus	4.94E-01	 	 	 	 	SALL1	1	
Cardiac Dysfunction, Cardiac Fibrosis	interstitial fibrosis	Interstitial fibrosis of left ventricle	4.94E-01	 	 	 	 	ANGPT2	1	
Glomerular Injury, Renal Necrosis/Cell Death	apoptosis	Apoptosis of podocytes	4.94E-01	 	 	 	 	CCNI,CASP3	2	
Renal Atrophy	atrophy	Atrophy of renal tubule	4.94E-01	 	 	 	 	EGFR,AGA	2	
Kidney Failure	acute renal failure	Acute renal failure	5.08E-01	 	 	 	 	DRD1,ITGAM,SLC9A3,SSTR1,GABRB2,GABRA3,ADRA2A	7	
Cardiac Infarction	infarction	Infarction of heart	5.09E-01	 	 	 	 	KCNJ2,ITGAM,NR3C2,ITGB2,CD44,CSF1R,CA2,NCF2,KRT18,SFRP5,TUBB4A,CD47,CXCR4,DHFR,NOS2,CLU,CACNA2D1,CD38,KCNJ5,NOS3,VWF,ADRA2A,CA14,THRB	24	
Liver Hyperplasia/Hyperproliferation	liver cholangiocarcinoma	Advanced liver cholangiocarcinoma	5.12E-01	 	 	 	 	TUBB4A,EGFR,KDR	3	
Increased Levels of LDH	quantity	Increased Levels of LDH	5.12E-01	 	 	 	 	NLRX1,ITGB2,XDH	3	
Renal Damage	reperfusion injury	Reperfusion injury of kidney	5.12E-01	 	 	 	 	NOS2,NOS3,CD44	3	
Bradycardia, Cardiac Arrythmia	bradycardia	Bradycardia	5.24E-01	 	 	 	 	SCN5A,ANGPT2,KCNJ5,ADRA2A	4	
Liver Hypoplasia	hypoplasia	Liver Hypoplasia	5.24E-01	 	 	 	 	KAT6A,LHX2,XBP1,JMJD6	4	
Kidney Failure	chronic renal failure	Chronic renal failure	5.32E-01	 	 	 	 	ACHE,MSI1,IL2RB,NR3C2,GABRB2,WT1,DRD1,SCN5A,AGA,CACNA2D1,NOS3,GABRA3,XDH,PTHLH,MMP14	15	
Congenital Heart Anomaly	persistent truncus arteriosus	Persistent truncus arteriosus	5.32E-01	 	 	 	 	JUN,CCP110,RARA	3	
Liver Inflammation/Hepatitis, Liver Steatosis	steatohepatitis	Steatohepatitis	5.33E-01	 	 	 	 	JUN,ACOT1,XBP1,KAZN,PLCG2	5	
Cardiac Dysfunction, Heart Failure	diastolic heart failure	Diastolic heart failure	5.35E-01	 	 	 	 	NR3C2	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	growth	Growth of hepatocellular carcinoma	5.35E-01	 	 	 	 	mir-221	1	
Nephrosis	nephrosis	Idiopathic nephrosis	5.35E-01	 	 	 	 	ABAT	1	
Liver Hyperplasia/Hyperproliferation	polycystic liver disease	Polycystic liver disease	5.35E-01	 	 	 	 	XYLT2	1	
Liver Proliferation	proliferation	Proliferation of hepatocytes	5.43E-01	 	 	 	 	FOS,JUN,SLC7A5,PTN,CXCR4,EGFR,CSF2,RARA,CEBPB,XBP1,TRIM24,APC	12	
Renal Dysplasia	dysplasia	Dysplasia of kidney	5.46E-01	 	 	 	 	FRAS1,CLU	2	
Cardiac Arrythmia	atrial flutter	Atrial flutter	5.48E-01	 	 	 	 	TUBB4A,ATP1A4,KCNMB1,SCN5A,ADRA2A	5	
Glomerular Injury, Renal Necrosis/Cell Death	apoptosis	Apoptosis of glomerular cells	5.52E-01	 	 	 	 	CCNI,CASP3,PTHLH	3	
Glomerular Injury	abnormal morphology	Abnormal morphology of glomerular capillary	5.70E-01	 	 	 	 	CLU,WT1	2	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	Primary hepatocellular carcinoma	5.70E-01	 	 	 	 	KDR,LGR5	2	
Liver Necrosis/Cell Death	apoptosis	Apoptosis of liver cell lines	5.72E-01	 	 	 	 	LAPTM4B,ATP2A1,DUSP4	3	
Renal Damage, Renal Tubule Injury	damage	Damage of renal tubule	5.72E-01	 	 	 	 	FUT4,ICAM1,POU2F2	3	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	advanced hepatocellular carcinoma	BCLC stage B advanced hepatocellular carcinoma	5.73E-01	 	 	 	 	KDR	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	primary hepatocellular carcinoma	BCLC stage B primary hepatocellular carcinoma	5.73E-01	 	 	 	 	KDR	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	primary hepatocellular carcinoma	BCLC stage C primary hepatocellular carcinoma	5.73E-01	 	 	 	 	KDR	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	primary hepatocellular carcinoma	Child-Pugh class A primary hepatocellular carcinoma	5.73E-01	 	 	 	 	KDR	1	
Glomerular Injury	cortical renal glomerulopathies	Cortical renal glomerulopathies	5.73E-01	 	 	 	 	CLU	1	
Glomerular Injury	expansion	Expansion of mesangial matrix	5.73E-01	 	 	 	 	ICAM1	1	
Kidney Failure, Renal Damage	ischemic acute renal failure	Ischemic acute renal failure	5.73E-01	 	 	 	 	SLC9A3	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	Local hepatocellular carcinoma	5.73E-01	 	 	 	 	KDR	1	
Pulmonary Hypertension	primary pulmonary hypertension 1	Primary pulmonary hypertension 1	5.73E-01	 	 	 	 	SMAD9	1	
Renal Inflammation, Renal Nephritis	pyelonephritis	Pyelonephritis	5.73E-01	 	 	 	 	DHFR	1	
Renal Inflammation, Renal Nephritis	interstitial nephritis	Interstitial nephritis	5.94E-01	 	 	 	 	TNS1,XDH	2	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	Unresectable hepatocellular carcinoma	5.94E-01	 	 	 	 	FGFR3,KDR	2	
Renal Atrophy	atrophy	Atrophy of renal cortex	6.08E-01	 	 	 	 	GPC3	1	
Renal Dilation	dilation	Dilation of renal tubule	6.08E-01	 	 	 	 	EGFR	1	
Renal Enlargement	hypertrophy	Hypertrophy of mesangial cells	6.08E-01	 	 	 	 	DEPTOR	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	Inoperable hepatocellular carcinoma	6.08E-01	 	 	 	 	KDR	1	
Liver Proliferation	proliferation	Proliferation of oval cells	6.08E-01	 	 	 	 	CXCR4	1	
Bradycardia, Cardiac Arrythmia	sinus bradycardia	Sinus bradycardia	6.08E-01	 	 	 	 	SCN5A	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	advanced hepatocellular carcinoma	Child-Pugh class B advanced hepatocellular carcinoma	6.40E-01	 	 	 	 	KDR	1	
Liver Damage, Liver Inflammation/Hepatitis	chronic autoimmune hepatitis	Chronic autoimmune hepatitis	6.40E-01	 	 	 	 	NOS2	1	
Cardiac Necrosis/Cell Death	apoptosis	Apoptosis of cardiomyocytes	1.00E00	 	 	 	 	DIP2A,PTN,TXNIP,NOS2,APAF1,GSN,MAP3K1,CASP3,GAPDH,NOS3,BRCA2,IL33	12	
Liver Hemorrhaging	bleeding	Bleeding of liver	1.00E00	 	 	 	 	TLL1,FAIM	2	
Cardiac Necrosis/Cell Death	cell death	Cell death of cardiomyocytes	1.00E00	 	 	 	 	TXNIP,APAF1,ECSCR,SH3BP5,HSPB1,DIP2A,PTN,NOS2,GSN,MAP3K1,CASP3,GAPDH,NOS3,BRCA2,XDH,IL33	16	
Cardiac Fibrosis	fibrosis	Fibrosis of heart	1.00E00	 	 	 	 	JUN,ANGPT2,KLF15,DIO3,ECSCR,NR3C2,NPY1R,XIRP1,PDGFC,KRT18,PPP1R13L,NOS2,SLC2A4,TIMP3,HOPX,NOS3,ADRA2A,CSRP3	18	
Renal Inflammation, Renal Nephritis	glomerulonephritis	Glomerulonephritis	1.00E00	 	 	 	 	JUN,LRP2,EGFR,CSF2,ABCA1,NR3C2,SPRY2,COL4A4,WT1,ABAT,RASSF5,SYK,NOS2,CLU,CEBPB,CCL2,ITGA4,HDAC4,ICAM1	19	
Liver Damage	hepatic injury	Hepatic injury	1.00E00	 	 	 	 	IL2RB,GABRB2,ITGB2,SH3BP5,RDX,KRT18,KLRD1,SAA1,HLA-DRB1,HLA-A,NOS2,IL7R,MAP3K8,CCL2,GABRA3,mir-221,DDR2	17	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatitis B virus-related hepatocellular carcinoma	Hepatitis B virus-related hepatocellular carcinoma	1.00E00	 	 	 	 	SULT1A1,ASS1,BHMT	3	
Liver Enlargement	hepatomegaly	Hepatomegaly	1.00E00	 	 	 	 	AOAH,PLA2G16,APC,KRT18	4	
Cardiac Enlargement	hypertrophy	Hypertrophy of cardiomyocytes	1.00E00	 	 	 	 	ANGPT2,KCND2,PLCE1,CSRP3,HDAC9,MEF2C,IL33	7	
Cardiac Enlargement	hypertrophy	Hypertrophy of heart cells	1.00E00	 	 	 	 	JUN,HCK,ANGPT2,KCND2,PLCE1,CSRP3,HDAC9,MEF2C,IL33,MYOM1	10	
Liver Inflammation/Hepatitis	inflammation	Inflammation of liver	1.00E00	 	 	 	 	JUN,ITGAM,EFS,RARA,SLC19A3,CNR1,IL2RB,ITGB2,FAIM,AKAP12,IL7R,EGFR,GABRB2,KAZN,CD44,CHCHD2,PTPRJ,PLCG2,KRT18,GABBR2,NOS2,HLA-A,EOMES,ACOT1,CCL2,TIMP3,XBP1,CASP3,GABRA3,mir-221	30	
Liver Cholestasis	intrahepatic cholestasis	Intrahepatic cholestasis	1.00E00	 	 	 	 	AKR1C3,GJB2,SULT1A1,ADH4,SLCO1C1,MGST2	6	
Liver Damage	damage	Liver Damage	1.00E00	 	 	 	 	HCK,IL2RB,GABRB2,ITGB2,SH3BP5,CD44,RDX,KRT18,KLRD1,SAA1,NOS2,HLA-DRB1,HLA-A,DHFR,IL7R,MAP3K8,CCL2,XBP1,SERPINA1,GABRA3,mir-221,DDR2	22	
Cardiac Infarction	myocardial infarction	Myocardial infarction	1.00E00	 	 	 	 	KCNJ2,ITGAM,NR3C2,ITGB2,CD44,CSF1R,CA2,NCF2,KRT18,SFRP5,TUBB4A,CD47,CXCR4,DHFR,NOS2,CLU,CACNA2D1,KCNJ5,NOS3,VWF,ADRA2A,CA14,THRB	23	
Renal Inflammation, Renal Nephritis	nephritis	Nephritis	1.00E00	 	 	 	 	JUN,LRP2,ITGAM,EFS,CSF2,IL17RD,SLC19A3,NR3C2,SPRY2,COL4A4,WT1,ABAT,SYK,DHFR,SLC26A1,NOS3,HDAC4,TP63,COL4A1,EGFR,TNS1,ABCA1,RASSF5,RC3H1,NOS2,CLU,CEBPB,CCL2,ITGA4,ICAM1,XDH	31	
Liver Cirrhosis	primary biliary cirrhosis	Primary biliary cirrhosis	1.00E00	 	 	 	 	FGFR3,CXCR4,NOS2,NOTCH1,PTCH1,IL7R,CCL2,ITGA5	8	
Cardiac Infarction	ST-elevation myocardial infarction	ST-elevation myocardial infarction	1.00E00	 	 	 	 	TUBB4A,KCNJ2,NR3C2,KCNJ5,VWF	5	
Congenital Heart Anomaly	transposition	Transposition of great vessels	1.00E00	 	 	 	 	KAT6A	1	
Liver Inflammation/Hepatitis	viral hepatitis	Viral hepatitis	1.00E00	 	 	 	 	EGFR,GABBR2,NOS2,EOMES,RARA,IL7R,CCL2,IL2RB,mir-221,CHCHD2,KRT18	11	

Regulator Effects for My Projects->hdMouse_Microarray_Final->geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM

Networks for My Projects->hdMouse_Microarray_Final->geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM
ID	Analysis	Molecules in Network	Score	Focus Molecules	Top Diseases and Functions	
1	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	ACRV1,ALOX5AP,ARSG,CD34,COL4A6,CYP26A1,DLX5,ELL2,ERMAP,FBXO15,HIPK2,HMX2,HMX3,Histone h3,KMT2C,LRRC4,NDUFA12,NDUFAF2,NKX2-3,POU2F3,RPRM,SALL1,SALL4,SIX1,SIX2,SNHG5,SOCS6,SYT1,TMEM30B,TMPRSS2,TP53BP2,WNT8B,Wnt,ZNF239,ZNF423	35	33	Auditory and Vestibular System Development and Function, Embryonic Development, Organ Development	
2	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	ANGPT2,ARHGAP21,Alp,CALHM6,CBX2,CDO1,CEBPB,CMPK2,COL10A1,CSRP1,DGAT2,DOCK8,EFNB2,EMB,FAM110B,GALNT3,GAS7,GBP3,GDF6,HAPLN1,HDC,HES2,HOXC8,IRGM,KAT6A,KLF15,LHX9,PACSIN3,PCTP,PTHLH,RAC2,Smad1/5/8,TGFBI,TRIM24,VWF	35	33	Skeletal and Muscular System Development and Function, Connective Tissue Disorders, Organismal Injury and Abnormalities	
3	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	ACOT1,AK3,AKR1A1,ARHGDIB,ASS1,CD38,CHST15,CSF2,Ciap,DSG2,GLI3,HCK,HOXB9,IL17RB,IL1RAP,ITGB2,LAMP3,LCP1,Lymphotoxin,MED14,P4HA1,PGM1,PI3K p85,PKP2,PRDX4,PROM1,PSAT1,PYCR1,RASGRP2,SCN5A,SERPINE2,TEC,TLR5,TUBB2B,UBD	32	32	Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking	
4	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	ACPP,AK4,AKAP12,ANGPTL7,CLIC5,CRTAC1,Collagen type II,DIO3,DMKN,EGLN,FAM117B,FEM1C,FJX1,GATM,GJB2,GNA14,GRB14,IMMP2L,MAP3K8,MFSD4A,MMAB,MSC,MUM1L1,MYRF,PKDCC,PLEKHG1,POU2F2,RIPPLY3,SHISA2,SPAG4,STC2,TIMELESS,Vegf,ZDHHC23,ZNF292	32	32	Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	
5	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	AChR,ADGRG2,ALDH3A2,ALDOC,ATRX,CADM4,CD44,CDC42EP4,CYP26B1,DSC2,EN1,EPCAM,ERBB3,ESRP1,FRAS1,FREM2,Hedgehog,KRT5,LEF1,MAP1B,MBNL3,OAS3,PCDH9,PREX1,PTCH1,QPCT,RNASEL,Rac,SBK1,SERPINA1,SMARCA1,SOX9,SP6,TCF,TIAM1	30	31	Embryonic Development, Hair and Skin Development and Function, Organ Development	
6	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	ACAP1,AGAP2,AMIGO2,ATP6AP2,BEX1,BEX3,CARD6,CASP8AP2,CAV2,ERAP2,FABP6,FOXD1,HIVEP3,Immunoglobulin Lambda Light Chain,Integrin alpha 3 beta 1,JMJD6,KCND2,KCND3,KCNIP1,KCNJ2,KCNJ4,LAMA3,NADPH oxidase,NCF2,NFkB (complex),PELI2,PLPP3,RLN2,RNF112,RXFP1,Rab11,SLC1A1,SYT6,TNIP3,UBASH3B	29	30	Neurological Disease, Skeletal and Muscular Disorders, Molecular Transport	
7	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	ADCYAP1R1,AKR1C3,AMIGO1,ASAP1,ATF7IP,CA2,CHI3L1,CORO2A,CRH,DAPK2,ETS,FOS,FZD5,GRAP,HOXA1,KIF1B,MAP2K1/2,MMP10,NEK6,NEK7,PEG10,PHLDA1,PRPF4B,PTPRZ1,Plk,RAP1GAP,SCN7A,SEMA4D,SNN,SYNPO,Shc,Sos,TBL1X,XDH,ZHX2	29	30	Cell Cycle, Cellular Movement, Psychological Disorders	
8	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	AUTS2,Alpha catenin,CDH11,CDH24,CDH3,COL4A1,COL4A2,COL5A1,COL5A2,CPXM1,CREB3L1,Collagen type I,Collagen(s),Ctnna,DCHS1,EGFL6,EPHA3,FMNL2,KRT4,KRT6B,NOS2,PC,PDGFC,PERP,PHGDH,PKP1,PPP1R13L,SATB2,SERPINH1,SHMT2,SP5,SPSB2,SPSB4,TMEFF1,estrogen receptor	29	30	Dermatological Diseases and Conditions, Inflammatory Disease, Organismal Injury and Abnormalities	
9	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	BMP4,CDC14A,CNR1,Cdk,Cpla2,DDX25,DIRAS3,DRD1,EOMES,GAS5,GOT,HAX1,HOPX,IL12 (complex),INSC,ITGB6,KDR,LAMA1,LRP2,LRP4,MFAP5,PAPPA2,PCSK5,PPM1D,PRKCG,PTPRB,SLC29A1,TACR1,TIMP3,TP53INP1,USP6NL,VEGFC,WEE1,amylase,mir-221	29	30	Cancer, Endocrine System Disorders, Gastrointestinal Disease	
10	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	ACAC,ADCY,AMPK,BHLHE40,CACNA2D1,CCL2,CHRDL1,CLDN1,CLDN6,CNKSR2,CREBZF,CTH,CYFIP2,FXYD5,GABRB2,HDAC4,HDAC9,HLA-A,IFN alpha/beta,IL20RB,Ifnar,KAT2B,MEF2,MEF2C,MYH7,MYLK2,MYOM1,NETO1,PCDH10,SERPINB9,SH3GL2,SLC2A4,SYNJ1,SYNJ2,ULBP1	27	29	Cardiac Enlargement, Cardiovascular Disease, Cardiovascular System Development and Function	
11	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	ABHD12,ACHE,ACSBG1,ADGRV1,APAF1,APC,AXIN2,CACNG5,CACNG7,CCDC80,CCND2,CHGB,Caspase 3/7,Ck2,Ctbp,DCT,DLG3,GRIA,GRIA4,GRIN2B,HIC1,KSR1,LGR5,Mek,NAV2,NFIB,OLFM3,PCDH15,PRRT2,SACS,SRR,TNIK,TUBB4A,TYRP1,mediator	27	29	Behavior, Nervous System Development and Function, Ophthalmic Disease	
12	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	AASS,ADCY1,ALCAM,APLP1,ARHGEF9,BMP6,CPT1A,CYP39A1,Creb,ETS2,FRMD4B,GPR50,GPR85,GSTM3,Growth hormone,IL7R,Insulin,KCNA3,KLF10,LHX2,LPAR5,LPIN1,MSTN,NETO2,OSBPL3,PDGF BB,PEPCK,PLA2G16,PRLR,PTPRJ,SIX6,SLC34A2,SSTR1,STAT5a/b,STS	27	29	Lipid Metabolism, Small Molecule Biochemistry, Cancer	
13	geneaFilteredOnlyMicroarray - 2019-06-10 05:22 PM	ADRA2A,BHMT,CGB3 (includes others),CMTM8,CTNNAL1,DMTN,DUSP4,ERK1/2,FEZF1,GJB6,GLRA2,GLRB,GPRIN2,Gpcr,HLA-DQ,Hif1,IL17RD,IL1RL1,LYST,MEST,PCSK1N,PGK1,PRR7,RAMP3,RAS,RASGRF2,Raf,SEMA6A,SMG1,SPRY2,SPRY4,SYNE2,TIE1,VRK2,tyrosine kinase	25	28	Cellular Movement, Developmental Disorder, Endocrine System Disorders	
