ProbeID	CD11b Log2FC	CD11b adjPval	Ensembl ID	Gene Name	GLT1 Log2FC	GLT1 adjPval	Comparison
1442016_at	-0.803772061904091	0.00428408095226714	ENSMUSG00000030706	Mrpl48	-0.535049818899241	0.0378486277536168	R6/2 12wk
1443051_at	1.16964275760179	0.000405987082810466	ENSMUSG00000102813	Gm37795	0.633286744798111	0.000917826973521088	R6/2 12wk
1443698_at	1.68324356339782	3.11510924976017e-11	ENSMUSG00000040483	Xaf1	0.485764442835061	0.00573232471161067	R6/2 12wk
1444063_at	0.858879432017867	0.00916937996707309	ENSMUSG00000052688	Rab7b	-0.368259323638578	0.00217665669079048	R6/2 12wk
1445897_s_at	0.591114227543104	9.93779974489555e-07	ENSMUSG00000010358	Ifi35	1.46686728072816	0.000318139899289782	R6/2 12wk
1447500_at	-0.577407669964474	0.00840725854284807	ENSMUSG00000042589	Cux2	0.328874228641626	0.0401644921672502	R6/2 12wk
1448207_at	0.726081778060499	0.00459307024693517	ENSMUSG00000038366	Lasp1	-0.359531103206171	0.0143328018579595	R6/2 12wk
1448372_a_at	-0.367748560172206	0.0292181037298871	ENSMUSG00000025381	Cnpy2	-0.331455850953116	0.0118984785533559	R6/2 12wk
1448380_at	1.6190118679483	3.30099211439072e-08	ENSMUSG00000033880	Lgals3bp	0.94560914401373	8.21363768465247e-05	R6/2 12wk
1448468_a_at	-1.24409772790452	0.00324982803321925	ENSMUSG00000027827	Kcnab1	-0.657439800865832	0.00341221880381825	R6/2 12wk
1448552_s_at	-0.253866160932489	0.0329579322379153	ENSMUSG00000026627	Tmem206	-0.376702561247102	0.00309601793776714	R6/2 12wk
1448819_at	-0.389244974669465	0.0329566473121225	ENSMUSG00000074656	Eif2s2	-0.411722686010854	0.00356221507932934	R6/2 12wk
1449099_at	-0.316892384676839	0.00924365299080544	ENSMUSG00000028080	Lrba	0.266534604832907	0.0405541289066119	R6/2 12wk
1449143_at	2.6565213494111	3.93596101614775e-09	ENSMUSG00000033355	Rtp4	0.681395120060309	0.00347206772040644	R6/2 12wk
1449195_s_at	0.596648025094185	0.0421403685483697	ENSMUSG00000018920	Cxcl16	1.1715129802934	0.00323247650952443	R6/2 12wk
1449267_at	-1.00798136809994	9.99685661940951e-05	ENSMUSG00000025512	Chid1	-0.62094332889426	1.00455168276624e-05	R6/2 12wk
1449443_at	-0.481591520641334	0.0276868858956871	ENSMUSG00000028223	Decr1	-0.320893129072532	0.00202010777628296	R6/2 12wk
1449850_at	-0.450571975875741	0.00978952942062388	ENSMUSG00000016763	Scube1	-0.671360262333587	0.000507198084033384	R6/2 12wk
1450034_at	0.947188293035296	1.96857728090297e-08	ENSMUSG00000026104	Stat1	1.14981982517661	5.54938963967196e-13	R6/2 12wk
1450054_at	-0.216399394921618	0.0489517523802071	ENSMUSG00000029106	Add1	-0.168528393036089	0.0164976928559141	R6/2 12wk
1450061_at	-0.447222523377832	0.00874977346442781	ENSMUSG00000041773	Enc1	1.38760017870422	1.43833118353618e-06	R6/2 12wk
1450484_a_at	2.7552226943829	1.50279958513163e-09	ENSMUSG00000020638	Cmpk2	0.898001228188682	0.000941035037532033	R6/2 12wk
1450702_at	-0.646736002659477	5.19633258537515e-05	ENSMUSG00000006611	Hfe	1.06158313338843	0.000773723309568913	R6/2 12wk
1450717_at	0.36294554613473	0.0365425300982104	ENSMUSG00000072115	Ang	0.936524757908517	0.0433354606947462	R6/2 12wk
1450783_at	2.71400815780179	3.11510924976017e-11	ENSMUSG00000034459	Ifit1	3.07325328292236	8.65195487489096e-09	R6/2 12wk
1450852_s_at	1.3598306520243	0.0113672039676622	ENSMUSG00000048376	F2r	0.958204007827355	0.00112387310106503	R6/2 12wk
1450883_a_at	1.45775730988685	0.000543279850327103	ENSMUSG00000002944	Cd36	0.419457157221194	0.029161864781179	R6/2 12wk
1450930_at	-2.13370611601935	2.97474704645791e-05	ENSMUSG00000028785	Hpca	-1.69796490976511	0.000856015665321297	R6/2 12wk
1450945_at	-0.59114054355571	0.00428809415848829	ENSMUSG00000050965	Prkca	-0.44314826270703	0.015918590836845	R6/2 12wk
1450967_at	0.855660957658298	0.000328374777334465	ENSMUSG00000028497	Hacd4	0.992402949743986	0.0198116733219925	R6/2 12wk
1451224_at	-0.454286931407101	7.9825225897575e-05	ENSMUSG00000040722	Scamp5	-0.312835410887407	0.000527938637240382	R6/2 12wk
1451331_at	-0.921722451803946	0.0276317864717403	ENSMUSG00000061718	Ppp1r1b	-1.28501323467211	8.70935811514044e-08	R6/2 12wk
1451351_at	-0.264754308928655	0.0398449180454014	ENSMUSG00000037300	Ttc13	0.466012487459112	0.00019498402518162	R6/2 12wk
1451381_at	-0.523960719690027	0.0311375514083974	ENSMUSG00000035642	Aamdc	-0.326133194408001	0.00158701196096168	R6/2 12wk
1451415_at	1.09166492305202	0.0184213969198441	ENSMUSG00000056313	Tcim	1.7214155594414	0.00956152905285364	R6/2 12wk
1451426_at	1.57810406887054	1.12400281923629e-07	ENSMUSG00000017830	Dhx58	1.04209263712027	0.000303501966966183	R6/2 12wk
1451450_at	-0.533495504128149	0.0134885074612496	ENSMUSG00000027495	Fam210b	-1.37184376626895	6.52910239280139e-09	R6/2 12wk
1451550_at	-0.652016941244255	0.0255021117141793	ENSMUSG00000005958	Ephb3	-0.906165764093962	0.000144508996214852	R6/2 12wk
1451564_at	0.77876744452456	3.30099211439072e-08	ENSMUSG00000034422	Parp14	1.44727377023735	0.000123516115373837	R6/2 12wk
1451777_at	1.23572901556804	1.2104573876329e-05	ENSMUSG00000037921	Ddx60	2.48220449755777	1.18097727725455e-10	R6/2 12wk
1451890_at	-0.628028817649772	0.0162137304275928	ENSMUSG00000021375	Kif13a	-0.428712693810919	0.0259163895670619	R6/2 12wk
1451905_a_at	2.27911314140379	4.34052769555691e-09	ENSMUSG00000000386	Mx1	1.39199217808664	1.50867685598627e-06	R6/2 12wk
1452097_a_at	-0.491224734204398	0.0401679739799914	ENSMUSG00000053716	Dusp7	-0.676827608994071	0.0205191193944031	R6/2 12wk
1452277_at	-0.536929679012184	0.0471223309152807	ENSMUSG00000020604	Arsg	-1.10801374221196	6.26340545540294e-05	R6/2 12wk
1452363_a_at	-0.46459417250048	0.0380412554164395	ENSMUSG00000029467	Atp2a2	-0.278361382379893	0.00543325006482253	R6/2 12wk
1452431_s_at	0.813919447753293	0.0474311487603127	ENSMUSG00000036594	H2-Aa	1.11638057732499	0.00524543922640983	R6/2 12wk
1452646_at	0.574229988910728	0.0458870941640733	ENSMUSG00000038375	Trp53inp2	-0.253690794257533	0.0160204128394732	R6/2 12wk
1452661_at	-0.481254604541272	0.039735008980775	ENSMUSG00000022797	Tfrc	-0.477146136489459	0.00055671264938945	R6/2 12wk
1453055_at	-0.915503210971094	1.74106665347078e-05	ENSMUSG00000027200	Sema6d	-0.331323086019998	0.00108083184293536	R6/2 12wk
1453061_at	-0.452879305127871	0.0322791849774094	ENSMUSG00000036941	Elac1	0.544749888935455	0.000370410174691537	R6/2 12wk
1453196_a_at	3.2229449963956	8.61629351313054e-12	ENSMUSG00000029561	Oasl2	3.13586868750532	6.07395746503912e-08	R6/2 12wk
1453215_at	-0.897771614099887	0.0429922274380999	ENSMUSG00000021872	Rnase10	-1.07585055909821	1.57271165680514e-05	R6/2 12wk
1453490_at	0.869570128402277	0.0120929933918681	ENSMUSG00000027959	Sass6	0.784426563492769	0.00175307003037877	R6/2 12wk
1453573_at	2.63368000263182	3.63167283634549e-06	ENSMUSG00000099583	Hist1h3d	0.925626295785054	0.00851743719242904	R6/2 12wk
1453708_a_at	-1.06747569794572	0.0190018444902403	ENSMUSG00000025069	Gsto2	-1.20670410417343	5.07520481562556e-06	R6/2 12wk
1453724_a_at	-0.712773777403543	0.0215923491147301	ENSMUSG00000000753	Serpinf1	-0.891475021711601	0.00170320398279007	R6/2 12wk
1453757_at	1.01395966185939	0.0103442230563387	ENSMUSG00000029798	Herc6	0.628342963915091	0.0481182266859089	R6/2 12wk
1453854_at	-0.864497907133392	0.0156625659292396	ENSMUSG00000074925	Ptar1	-0.488532996035125	0.0408202799602254	R6/2 12wk
1454607_s_at	0.672407610836174	0.00665276603556654	ENSMUSG00000024640	Psat1	0.192064676587909	0.0452183633140164	R6/2 12wk
1454909_at	-0.214978140341465	0.0218635913310962	ENSMUSG00000065954	Tacc1	0.268221656216427	0.00559126698287848	R6/2 12wk
1454917_at	-0.583454680064039	0.00214341144236515	ENSMUSG00000075470	Deaf1	0.254015530375131	0.0389168135493479	R6/2 12wk
1455003_at	-0.436173240549467	0.0228460413562193	ENSMUSG00000037214	Thap1	-0.398073862201288	0.00087311223932465	R6/2 12wk
1455050_at	-1.25701764633716	0.00876703680671295	ENSMUSG00000050666	Vstm4	-0.808582755515911	9.15934266247646e-05	R6/2 12wk
1455058_at	-0.4818612463369	0.047284323674734	ENSMUSG00000035078	Mtmr9	0.382706208585459	0.00684556270145319	R6/2 12wk
1455059_at	-0.584292651113108	0.000935133306415414	ENSMUSG00000020721	Helz	0.523259428015194	0.00018533538705386	R6/2 12wk
1455140_at	-0.639128367687238	0.0453317116031636	ENSMUSG00000040543	Pitpnm3	-1.23287766800257	2.48137946666314e-05	R6/2 12wk
1455175_at	-0.358334031433008	0.0208172149231771	ENSMUSG00000047777	Phf13	0.222473663383276	0.0339647972562972	R6/2 12wk
1455227_at	0.764617123752656	0.000211087882838354	ENSMUSG00000027698	Nceh1	0.32844386692517	0.0288469373819496	R6/2 12wk
1455397_at	-0.950646899197424	0.00693695144933051	ENSMUSG00000033597	Caskin1	-0.442943976184763	0.0234424376664746	R6/2 12wk
1455438_at	-0.659698632465449	0.0458390784414455	ENSMUSG00000000876	Pxmp4	-0.483205153848587	0.00038719207428654	R6/2 12wk
1455500_at	0.749434944257821	4.19926495570161e-07	ENSMUSG00000070327	Rnf213	1.11762911186613	1.18440197951101e-08	R6/2 12wk
1455520_at	0.782210809532222	0.0462839495771495	ENSMUSG00000017843	Ppp2r5c	0.714691457602157	0.0145844831427335	R6/2 12wk
1455576_at	-0.666943959990776	0.0054330007601282	ENSMUSG00000051735	Rinl	-0.829801514307754	0.000849036588259531	R6/2 12wk
1455980_a_at	1.09140162606105	0.0260187793834471	ENSMUSG00000074802	Gas2l3	-0.412985390702311	0.0309626331694922	R6/2 12wk
1456138_at	-0.701841238329774	0.0293166263018731	ENSMUSG00000050447	Lypd6	-1.03599574746779	2.75563882652506e-07	R6/2 12wk
1456215_at	-0.463088294665218	0.00411581515863039	ENSMUSG00000003923	Tfam	-0.324903249844263	0.00300430280559012	R6/2 12wk
1456257_at	-0.895761007194777	0.0458870941640733	ENSMUSG00000038174	Fam126b	-0.810595597790923	0.0181739371426388	R6/2 12wk
1456602_at	-1.13623944422782	0.000445027384078412	ENSMUSG00000031951	Tmem231	-0.326320606736989	0.0293333279948549	R6/2 12wk
1456857_at	1.0653627517169	0.0054330007601282	ENSMUSG00000072694	1500011B03Rik	0.996457190513106	3.02800777377497e-05	R6/2 12wk
1456890_at	0.465257705428535	0.000418955922239693	ENSMUSG00000040296	Ddx58	1.21007710723144	7.21078486827035e-06	R6/2 12wk
1457117_at	1.07301046799964	0.000611333263132014	ENSMUSG00000015839	Nfe2l2	0.573036436338854	0.0387304023390942	R6/2 12wk
1457918_at	0.581675102542577	0.0218158539942614	ENSMUSG00000113029	Gm40578	-1.04358259145945	8.81074890956622e-05	R6/2 12wk
1458342_at	-0.900469187596801	0.00487260903485198	ENSMUSG00000071234	Syndig1l	-0.570997678897252	0.0128761565851786	R6/2 12wk
1458379_at	1.56287367202783	0.00241098893623456	ENSMUSG00000004360	9330159F19Rik	0.492459878781524	0.00840293474248321	R6/2 12wk
1458544_at	-0.63776898238682	0.00121192705896851	ENSMUSG00000021983	Atp8a2	1.90687829225935	9.99966731993089e-05	R6/2 12wk
1459151_x_at	0.842100941227542	0.00087099810509122	ENSMUSG00000010358	Ifi35	0.912301116820818	0.000127764606729474	R6/2 12wk
1460134_at	1.85578187022029	0.00113937919507451	ENSMUSG00000097194	9330175E14Rik	2.58030238344207	2.05689803062994e-10	R6/2 12wk
1460405_at	-0.590260829747229	0.0402212745207736	ENSMUSG00000040964	Arhgef10l	-0.595766836041808	0.0284618939897882	R6/2 12wk
1460603_at	1.3635252516952	0.00676505091174174	ENSMUSG00000047735	Samd9l	1.35535054427658	0.000442056019574149	R6/2 12wk
1460693_a_at	2.04984064883514	0.00073900459472656	ENSMUSG00000027570	Col9a3	0.831890502298654	0.000242806399249339	R6/2 12wk
1460731_at	-0.578639013967972	0.00232937296637325	ENSMUSG00000017664	Slc35c2	-0.282973721438934	0.0494038128995208	R6/2 12wk
1460734_at	0.855144057687577	0.0142825171351781	ENSMUSG00000027570	Col9a3	0.559366585058106	0.0121153565424738	R6/2 12wk
1418148_at	1.44493394675774	0.00756772419418045	ENSMUSG00000006638	Abhd1	2.23226901873178	3.8824591128905e-05	zQ175 6mo
1415932_x_at	1.54903274224697	7.18419332350893e-05	ENSMUSG00000027546	Atp9a	1.19434813851033	0.0035446498166432	zQ175 12mo
1415978_at	2.37377252659594	0.00333859976481042	ENSMUSG00000062380	Tubb3	1.36996379673153	0.0212099728784367	zQ175 12mo
1416361_a_at	1.51181294246389	0.00691317727958955	ENSMUSG00000029757	Dync1i1	1.56820241576781	0.00351150904019506	zQ175 12mo
1416586_at	1.0982061866238	0.0419418974805644	ENSMUSG00000042097	Zfp239	0.617010002684793	0.0238937513797487	zQ175 12mo
1416808_at	2.55520819391801	0.00349574187395431	ENSMUSG00000005397	Nid1	1.57423509471494	0.0139725719517932	zQ175 12mo
1416982_at	-0.526630923340932	0.0318588642890102	ENSMUSG00000044167	Foxo1	-0.376591040051974	0.018483394424629	zQ175 12mo
1417005_at	1.71225651233265	0.0129526327922593	ENSMUSG00000021288	Klc1	0.832275205437444	0.0130240457944533	zQ175 12mo
1417094_at	1.30766088559228	0.00223640634118396	ENSMUSG00000028937	Acot7	0.779542170164625	0.00060564243765303	zQ175 12mo
1417220_at	2.02728497665324	0.0137775120310614	ENSMUSG00000030630	Fah	0.469722477964066	0.00115973525002288	zQ175 12mo
1417343_at	2.02689941285802	0.0175360705129932	ENSMUSG00000066705	Fxyd6	0.998341754447234	0.025241371423054	zQ175 12mo
1417520_at	2.45816553559106	0.00355057959427643	ENSMUSG00000029832	Nfe2l3	1.10278217033639	0.000349511820975351	zQ175 12mo
1417568_at	1.88908808666931	0.00957261010390716	ENSMUSG00000051359	Ncald	0.865020167490302	0.00969781443659289	zQ175 12mo
1417569_at	1.5746224367013	0.00349574187395431	ENSMUSG00000051359	Ncald	0.768098472026676	0.0101929528199169	zQ175 12mo
1417923_at	1.87862773810323	0.000940255891648396	ENSMUSG00000031284	Pak3	1.26730330964407	0.00201213577980941	zQ175 12mo
1418148_at	1.18323949108408	0.00271428404355534	ENSMUSG00000006638	Abhd1	2.22304603539395	1.22504520626946e-05	zQ175 12mo
1418191_at	0.725513074233875	0.0131024425005938	ENSMUSG00000030107	Usp18	0.97723529211418	0.0247699768437917	zQ175 12mo
1418271_at	1.70586098169642	0.0109810146753368	ENSMUSG00000025128	Bhlhe22	1.98769148207301	1.47847946376613e-05	zQ175 12mo
1418425_at	1.15917078059851	0.0391113410375825	ENSMUSG00000060284	Sp7	1.19386034630771	0.0368469278625748	zQ175 12mo
1418449_at	1.22945791758185	0.00461021946142468	ENSMUSG00000041782	Lad1	2.061722279712	2.79063704341201e-05	zQ175 12mo
1418715_at	-0.554801177792398	0.0368480058329227	ENSMUSG00000033610	Pank1	-0.436118602163727	0.0288402815009288	zQ175 12mo
1418868_at	2.30837652322329	0.000667310306791049	ENSMUSG00000039095	En2	1.07251938107279	0.00758540090771916	zQ175 12mo
1418892_at	2.18126184862259	0.00950176244246834	ENSMUSG00000046768	Rhoj	0.769712619303974	0.0146980986591432	zQ175 12mo
1418959_at	1.72942262396319	0.00180326466621082	ENSMUSG00000032268	Tmprss5	1.38234505793771	0.000227425327450097	zQ175 12mo
1419202_at	1.44144018546363	0.000667310306791049	ENSMUSG00000068129	Cst7	0.893067371184595	0.0031345826764219	zQ175 12mo
1419307_at	2.22897746723022	0.00316436869773173	ENSMUSG00000068105	Tnfrsf13c	3.88981772114221	2.66554392813222e-11	zQ175 12mo
1419383_at	2.18319586479728	0.0012629844383829	ENSMUSG00000033208	S100b	0.63544637299858	3.34629644204924e-06	zQ175 12mo
1419470_at	1.94111204103223	0.000148959696299937	ENSMUSG00000027669	Gnb4	0.912854614929415	0.00025980286393479	zQ175 12mo
1420345_at	0.894378582257321	0.00334551976695871	ENSMUSG00000047109	Cldn14	2.22227571802887	4.60517896119728e-07	zQ175 12mo
1421112_at	2.28615057959128	0.00998530749626459	ENSMUSG00000027434	Nkx2-2	0.566710119953331	0.005767217294294	zQ175 12mo
1422550_a_at	1.26669649605726	0.00574089147184481	ENSMUSG00000055407	Map6	0.862733238768273	0.0133487802809889	zQ175 12mo
1422598_at	1.5137734368186	0.0372229375784151	ENSMUSG00000007122	Casq1	1.74801322415965	2.79063704341201e-05	zQ175 12mo
1422912_at	1.86041672165932	0.00014485821243364	ENSMUSG00000021835	Bmp4	4.20777945454423	1.74467892841679e-10	zQ175 12mo
1423059_at	1.1394715142006	0.00128157787441279	ENSMUSG00000022607	Ptk2	0.32328468268425	0.0103355496829446	zQ175 12mo
1423136_at	1.2434348292301	0.00873481590884341	ENSMUSG00000036585	Fgf1	0.419120189138962	0.00624924477486788	zQ175 12mo
1423150_at	1.9644808226715	0.0242667178341519	ENSMUSG00000023236	Scg5	0.58832322013307	2.75538767493527e-06	zQ175 12mo
1423258_at	1.76412863691444	0.00107581163105595	ENSMUSG00000062542	Syt9	1.349614263646	0.00531712632341823	zQ175 12mo
1423274_at	1.83153044122479	0.0156559253230913	ENSMUSG00000052727	Map1b	1.02775453414615	0.00389516795546347	zQ175 12mo
1423328_at	1.54963976253276	0.0318588642890102	ENSMUSG00000025777	Gdap1	0.9456856336969	0.0143528223191862	zQ175 12mo
1424133_at	1.49486928109684	0.00594747136475227	ENSMUSG00000035413	Tmem98	0.399440298918977	0.0186174880824675	zQ175 12mo
1424208_at	0.886937530983319	0.0463555179873074	ENSMUSG00000039942	Ptger4	-1.17124454615585	0.0226201283461038	zQ175 12mo
1424403_a_at	1.22259572869057	0.00550387612915697	ENSMUSG00000029291	Rufy3	0.872063545212875	0.000261424211511382	zQ175 12mo
1424885_at	1.40854251490371	0.00458789945108939	ENSMUSG00000042115	Klhdc8a	1.31460624732299	0.00515836850645502	zQ175 12mo
1425154_a_at	1.02105453351994	0.0377022876020066	ENSMUSG00000014599	Csf1	0.494015364388632	0.0474474910891679	zQ175 12mo
1425155_x_at	1.09321492158713	0.0260544816665215	ENSMUSG00000014599	Csf1	0.700869198455721	0.00788056433225767	zQ175 12mo
1425301_at	2.17284236763422	0.00816129448886588	ENSMUSG00000022762	Ncam2	0.890933029996821	8.48639694269842e-05	zQ175 12mo
1425391_a_at	1.2668850354815	0.0230514185205887	ENSMUSG00000037606	Osbpl5	1.24943643948216	0.000135597687730198	zQ175 12mo
1425567_a_at	0.509260443474851	0.0341827649396929	ENSMUSG00000027712	Anxa5	0.286598302748642	0.0211194077419786	zQ175 12mo
1425679_a_at	1.37310321491974	0.0110007544878126	ENSMUSG00000027223	Mapk8ip1	0.665654259471374	0.00580780209478528	zQ175 12mo
1425864_a_at	0.851664840607839	0.0495402957729308	ENSMUSG00000043531	Sorcs1	0.865265911734156	0.0167253861682948	zQ175 12mo
1426510_at	0.532896998126606	0.0242667178341519	ENSMUSG00000038936	Sccpdh	0.365218064059544	0.00523457520268333	zQ175 12mo
1426663_s_at	1.40871979456854	0.00536976612249848	ENSMUSG00000026435	Slc45a3	2.05291033500393	3.16008689727863e-05	zQ175 12mo
1426664_x_at	1.44100053229987	0.00406045201878806	ENSMUSG00000026435	Slc45a3	2.03109231924913	2.95885820473038e-05	zQ175 12mo
1426719_at	0.448343090035667	0.0370535578432092	ENSMUSG00000029207	Apbb2	0.533020605725325	0.00303132045230351	zQ175 12mo
1426972_at	-0.577139464359718	0.0174861579071833	ENSMUSG00000039234	Sec24d	0.537356481438817	0.0452577741938233	zQ175 12mo
1427044_a_at	1.72034606925297	0.0386170097461144	ENSMUSG00000021314	Amph	0.7278701421875	0.0409015572065022	zQ175 12mo
1427604_a_at	1.32277376510033	0.00182442385244327	ENSMUSG00000027546	Atp9a	1.16851976602263	0.00310695604284	zQ175 12mo
1428077_at	1.91554341302744	0.000112392123122895	ENSMUSG00000026347	Tmem163	1.44909544689442	0.000261424211511382	zQ175 12mo
1428089_at	2.0023951650247	0.000667310306791049	ENSMUSG00000075478	Slitrk1	1.21811148114477	0.0205851465496796	zQ175 12mo
1428509_at	0.631577677007261	0.0281036123489204	ENSMUSG00000032220	Myo1e	0.581345354074708	0.0244259194839234	zQ175 12mo
1428682_at	1.21304981114518	0.0248519736348799	ENSMUSG00000042851	Zc3h6	0.738946219676309	0.0247699768437917	zQ175 12mo
1428696_at	0.762064767607356	0.0491183053449402	ENSMUSG00000039316	Rftn1	0.780246683000081	0.027625287157542	zQ175 12mo
1429459_at	2.44355057436193	0.00376927654452264	ENSMUSG00000040254	Sema3d	1.87213422664092	0.000165926569422576	zQ175 12mo
1429573_at	0.718905716029145	0.0349046217679345	ENSMUSG00000031323	Dmrtc1a	1.54095329282257	1.12681771890622e-05	zQ175 12mo
1430388_a_at	1.08408483303229	0.0250227700923064	ENSMUSG00000006800	Sulf2	1.06618670198601	0.00519312988875243	zQ175 12mo
1430934_at	1.16643446292853	0.0448128620584696	ENSMUSG00000102758	Naaladl2	0.970830272156396	0.000418160030703176	zQ175 12mo
1433577_at	1.48530677321397	0.0226603232216894	ENSMUSG00000050875	A730017C20Rik	1.87343168159682	4.60672677516472e-07	zQ175 12mo
1434062_at	1.32900004187321	0.011891672925406	ENSMUSG00000026721	Rabgap1l	0.459185320763618	0.0154907804459388	zQ175 12mo
1434342_at	2.05818586920826	0.00334551976695871	ENSMUSG00000033208	S100b	0.561872199370162	0.000542666452849998	zQ175 12mo
1434715_at	0.531183064777505	0.034799281966889	ENSMUSG00000054676	1600014C10Rik	0.639178709590274	0.014566685247453	zQ175 12mo
1434818_at	1.92675524749069	0.00128157787441279	ENSMUSG00000085282	Gm15663	0.961039571402553	0.00115884729911005	zQ175 12mo
1434943_at	1.22237540295011	0.0456343066170127	ENSMUSG00000049670	Morn4	0.478139922154897	0.0381792707321015	zQ175 12mo
1435050_at	1.25367676493281	0.0158110491657922	ENSMUSG00000019852	Arfgef3	1.96425671306928	0.000810107973022168	zQ175 12mo
1435105_at	1.17477155206241	0.0021743387533935	ENSMUSG00000044628	Rnf208	1.60035944306989	0.0001049068330993	zQ175 12mo
1435126_at	2.41530437823161	0.0171512622339277	ENSMUSG00000042662	Dusp15	1.02934416052873	3.35349367389884e-05	zQ175 12mo
1435135_at	0.881559120657307	0.00657936531522819	ENSMUSG00000027698	Nceh1	0.557774991271529	0.0330334669921303	zQ175 12mo
1435468_at	1.87964386153448	0.00550387612915697	ENSMUSG00000069920	B3gnt9	0.938540946988949	0.0130118938336486	zQ175 12mo
1435605_at	1.97685110622515	0.00021807014124751	ENSMUSG00000056367	Actr3b	-0.627147941836519	0.0259829173742241	zQ175 12mo
1435722_at	2.15076996518268	0.00383668443194774	ENSMUSG00000025892	Gria4	1.2197943893677	0.00049684909062066	zQ175 12mo
1435832_at	1.17622459309886	0.0372229375784151	ENSMUSG00000049939	Lrrc4	0.621015804646927	0.00512273565848128	zQ175 12mo
1436090_at	1.68062100123379	0.00128157787441279	ENSMUSG00000038173	Enpp6	1.76286965537217	0.000110492128173544	zQ175 12mo
1436098_at	1.90484453579611	0.0489841867537779	ENSMUSG00000027792	Bche	0.957446879129696	0.00249727254255289	zQ175 12mo
1436238_at	1.53461923785838	0.025648086727874	ENSMUSG00000033595	Lgi3	0.948748133954121	0.000646706763338028	zQ175 12mo
1436464_at	1.5530085456636	9.89612595378445e-05	ENSMUSG00000079045	Prox1os	1.02416654895189	0.0189072165406317	zQ175 12mo
1436916_at	1.19574801765169	0.0372229375784151	ENSMUSG00000042757	Tmem108	1.2068811284215	0.0202198031945595	zQ175 12mo
1437528_x_at	2.23773958776279	0.0455031648273676	ENSMUSG00000050875	A730017C20Rik	2.07419273061331	1.45400435300066e-06	zQ175 12mo
1437623_x_at	1.03952542193316	0.0226603232216894	ENSMUSG00000021287	Xrcc3	0.865999472708385	0.0284156673747653	zQ175 12mo
1437927_at	1.60891705534856	0.0425267661888574	ENSMUSG00000052572	Dlg2	0.728161566744568	0.0489840908730192	zQ175 12mo
1438628_x_at	1.71375053955141	0.0081329433082079	ENSMUSG00000030075	Cntn3	1.47081788057952	0.00746060812514572	zQ175 12mo
1438785_at	2.27217170847305	0.00075843256552527	ENSMUSG00000038173	Enpp6	1.51148828812512	0.000227425327450097	zQ175 12mo
1439260_a_at	1.64333579121826	0.00334551976695871	ENSMUSG00000019989	Enpp3	2.94773514042557	0.000306351890190868	zQ175 12mo
1439697_at	2.76960065268714	0.00816129448886588	ENSMUSG00000022514	Il1rap	2.2163220724961	1.47847946376613e-05	zQ175 12mo
1439834_at	1.0635848354508	0.0158110491657922	ENSMUSG00000089665	Fcor	1.37896485844545	8.37973159253795e-05	zQ175 12mo
1441598_at	2.00113509893191	0.00128157787441279	ENSMUSG00000026109	Tmeff2	1.11354469364047	0.0153905867221728	zQ175 12mo
1441706_at	2.03140403819502	0.028789011676109	ENSMUSG00000032087	Dscaml1	0.718765817118202	0.0186174880824675	zQ175 12mo
1441721_at	0.995502356215169	0.00596957863351875	ENSMUSG00000104727	Gm42500	1.12612458920427	0.00637665535573041	zQ175 12mo
1442075_at	2.96919955975799	0.00355057959427643	ENSMUSG00000038173	Enpp6	1.57389525122545	7.66715353775722e-05	zQ175 12mo
1442226_at	1.30190351377397	0.00636221166637694	ENSMUSG00000063531	Sema3e	2.14757900805089	0.000102342921625237	zQ175 12mo
1442257_at	1.69837284937928	0.000232705837313583	ENSMUSG00000039385	Cdh6	1.71151932032097	5.95951140318026e-07	zQ175 12mo
1444317_at	1.84311656939144	0.000295596587621316	ENSMUSG00000052613	Pcdh15	2.19326725530228	0.000135597687730198	zQ175 12mo
1446492_at	1.11639356344198	0.031798026001273	ENSMUSG00000034310	Tmem132d	1.35969320905801	0.00834604802473699	zQ175 12mo
1447602_x_at	1.09465239169435	0.0189849007927239	ENSMUSG00000006800	Sulf2	0.808665960085483	0.0114603416842488	zQ175 12mo
1448083_at	2.26623730119208	0.000671895606583982	ENSMUSG00000000197	Nalcn	2.29615294646474	3.16008689727863e-05	zQ175 12mo
1448260_at	2.26641987819231	0.00107581163105595	ENSMUSG00000029223	Uchl1	2.48286107709029	1.74467892841679e-10	zQ175 12mo
1448321_at	1.77219324081603	0.0075414810821831	ENSMUSG00000021136	Smoc1	0.882979959090671	3.17871884725942e-05	zQ175 12mo
1448539_a_at	1.71106705253684	0.000577073256908231	ENSMUSG00000024866	Acy3	1.98071934063621	1.86640446308749e-07	zQ175 12mo
1448766_at	1.38545026055348	0.00636221166637694	ENSMUSG00000047797	Gjb1	0.914611401781654	0.0225329956766332	zQ175 12mo
1448767_s_at	1.63355476538005	0.0222440201677223	ENSMUSG00000047797	Gjb1	0.788975818420512	0.0244259194839234	zQ175 12mo
1448942_at	1.38746601032568	0.00942778671259579	ENSMUSG00000032766	Gng11	0.639311527867967	0.00183340433741802	zQ175 12mo
1448955_s_at	2.0233911063466	0.0394521610023123	ENSMUSG00000054423	Cadps	1.79828035604518	1.10365979195354e-05	zQ175 12mo
1449229_a_at	1.81887031207184	0.045391470512479	ENSMUSG00000029403	Cdkl2	1.16391822430272	0.00201528490841461	zQ175 12mo
