Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	X	ensembl_gene_id	external_gene_name	gene_biotype	description	percentage_gene_gc_content
1418397_at	-0.533660788441141	10.4135841094792	-3.3362420269693	0.00215252015522071	0.0298877470612303	-1.5483877524697	3008	ENSMUSG00000031365	Zfp275	protein_coding	zinc finger protein 275 [Source:MGI Symbol;Acc:MGI:1350985]	43.51
1417424_at	-0.813336823589943	10.4123726816455	-4.25907346161504	0.000166903406092966	0.00778269847354206	0.817405440164202	1954	ENSMUSG00000090000	Ier3ip1	protein_coding	Immediate early response 3-interacting protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9CR20]	43.82
1418659_at	-0.820430454518091	10.4114634901672	-4.50395018121836	8.26919350479852e-05	0.00560948013364146	1.47280291311133	3718	ENSMUSG00000029238	Clock	protein_coding	Circadian locomoter output cycles protein kaput  [Source:UniProtKB/Swiss-Prot;Acc:O08785]	39.99
1435126_at	1.52362888333101	10.411264477919	3.55563204554843	0.00119200436177558	0.0220850822064373	-1.00564144418852	19976	ENSMUSG00000042662	Dusp15	protein_coding	Dual specificity protein phosphatase 15  [Source:UniProtKB/Swiss-Prot;Acc:Q8R4V2]	53.41
1426831_at	-1.33418711438078	10.4083573988292	-3.86205120309956	0.000512072146346243	0.0141521766816579	-0.224840885762861	12076	ENSMUSG00000027893	Ahcyl1	protein_coding	Mus musculus S-adenosylhomocysteine hydrolase-like 1 (Ahcyl1), transcript variant 5, mRNA. [Source:RefSeq mRNA;Acc:NM_001357113]	40.92
1437291_at	-0.931380509821338	10.4069872923919	-3.36522125878081	0.00199237057902623	0.0288830576253316	-1.4775764320019	22237	ENSMUSG00000053080	2700081O15Rik	protein_coding	Uncharacterized   [Source:UniProtKB/Swiss-Prot;Acc:Q4VA45]	57.98
1422517_a_at	-0.539152309839011	10.4069071330573	-4.22626905006309	0.000183268236420045	0.00822259522053934	0.730236805554995	7295	ENSMUSG00000036315	Znrd1	protein_coding	zinc ribbon domain containing, 1 [Source:MGI Symbol;Acc:MGI:1913386]	44.24
1431335_a_at	-1.06467630352152	10.4064355940913	-3.14280249307645	0.00358332779784268	0.039592405783053	-2.01351471054177	16541	ENSMUSG00000023336	Wfdc1	protein_coding	WAP four-disulfide core domain 1 [Source:MGI Symbol;Acc:MGI:1915116]	51.55
1437874_s_at	0.970356924337324	10.3967394608292	3.44941318707323	0.00158943521202989	0.0254943066584768	-1.27029392724745	22593	ENSMUSG00000021665	Hexb	protein_coding	Beta-hexosaminidase subunit beta  [Source:UniProtKB/Swiss-Prot;Acc:P20060]	44.76
1426582_at	-1.57085472978568	10.3949340115001	-3.20735372282751	0.003026798178286	0.0359015018267534	-1.85981169293303	11456	ENSMUSG00000027104	Atf2	protein_coding	Cyclic AMP-dependent transcription factor ATF-2  [Source:UniProtKB/Swiss-Prot;Acc:P16951]	36.1
1423683_at	-0.863836113843902	10.3940424549688	-3.63800193161117	0.000951772482723483	0.0194613877584573	-0.798156477878443	8732	ENSMUSG00000047832	Cdca4	protein_coding	Mus musculus cell division cycle associated 4 (Cdca4), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001359234]	47.45
1435568_at	-0.536129996170501	10.3932240070045	-3.12035841151436	0.00379871336377774	0.0410579111187073	-2.06658493974283	20313	ENSMUSG00000033991	Ttc37	protein_coding	tetratricopeptide repeat domain 37 [Source:MGI Symbol;Acc:MGI:2679923]	38.44
1428725_at	-0.324875121208544	10.393102344652	-3.06575234055705	0.00437530839635491	0.0449125613854529	-2.19487949280927	13968	ENSMUSG00000025423	Pias2	protein_coding	E3 SUMO-protein ligase PIAS2  [Source:UniProtKB/Swiss-Prot;Acc:Q8C5D8]	38.37
1449090_a_at	-0.561408383463128	10.3892207431277	-3.41226441995565	0.00175648518741126	0.0269175589371495	-1.36203573375802	29197	ENSMUSG00000014932	Yes1	protein_coding	YES proto-oncogene 1, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:99147]	39.14
1432526_a_at	0.363880178416419	10.38537839421	3.05376408016376	0.0045125669240027	0.0456358479846197	-2.22288605161774	17506	ENSMUSG00000006058	Snf8	protein_coding	Mus musculus SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae) (Snf8), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001356362]	45.02
1423671_at	0.847007628860524	10.384724006742	3.88496474172312	0.000480340004352709	0.0136067768405176	-0.165534769362472	8724	ENSMUSG00000036766	Dner	protein_coding	Delta and Notch-like epidermal growth factor-related receptor  [Source:UniProtKB/Swiss-Prot;Acc:Q8JZM4]	42.97
1418421_at	-1.41340328979842	10.3773107318637	-4.37033635814443	0.000121408231574279	0.0065678337200021	1.11422482211372	3062	ENSMUSG00000000317	Bcl6b	protein_coding	B-cell CLL/lymphoma 6 member B protein  [Source:UniProtKB/Swiss-Prot;Acc:O88282]	51.38
1452268_at	-1.0498430281819	10.3766536307318	-3.57921614855295	0.00111779974541802	0.0213187573067563	-0.94642905882484	32518	ENSMUSG00000037808	Fam76b	protein_coding	Mus musculus family with sequence similarity 76, member B (Fam76b), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001358259]	40.17
1417183_at	-0.62974868147008	10.376594321982	-3.47470459768177	0.00148457685504671	0.0246176177712837	-1.20758771044056	1950	ENSMUSG00000031701	Dnaja2	protein_coding	DnaJ homolog subfamily A member 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9QYJ0]	40.89
1426709_a_at	-0.544857004041445	10.3761566919179	-3.30748157652327	0.00232362982553391	0.0311205673175155	-1.61838390755025	12342	ENSMUSG00000025437	Usp33	protein_coding	ubiquitin specific peptidase 33 [Source:MGI Symbol;Acc:MGI:2159711]	42.49
1423588_at	-0.767737529690145	10.3753465700158	-3.60725010666013	0.00103539783490628	0.020283194477143	-0.875839742283521	8086	ENSMUSG00000079426	Arpc4	protein_coding	Actin-related protein 2/3 complex subunit 4  [Source:UniProtKB/Swiss-Prot;Acc:P59999]	48.18
1460659_at	-0.882705612537846	10.3718635929021	-3.59027757341905	0.00108455505091758	0.0209616832878197	-0.918602790819802	38690	ENSMUSG00000104559	Gm43118	antisense	predicted gene 43118 [Source:MGI Symbol;Acc:MGI:5663255]	53.81
1429152_at	-0.539039214716659	10.3690182084553	-3.06824882270822	0.00434722776205724	0.0448083622492526	-2.18904000379968	14631	ENSMUSG00000029729	Zkscan1	protein_coding	zinc finger with KRAB and SCAN domains 1 [Source:MGI Symbol;Acc:MGI:1921820]	43.43
1428538_s_at	-0.816975226061206	10.3679988426877	-4.61136317095869	6.06512717269708e-05	0.00476728003388604	1.7625082935817	13771	ENSMUSG00000009281	Rarres2	protein_coding	retinoic acid receptor responder (tazarotene induced) 2 [Source:MGI Symbol;Acc:MGI:1918910]	50.55
1427310_at	0.555890831716912	10.367835702935	3.22405171178994	0.0028968656046831	0.0349982573800804	-1.8197996681678	12770	ENSMUSG00000040481	Bptf	protein_coding	bromodomain PHD finger transcription factor [Source:MGI Symbol;Acc:MGI:2444008]	44.84
1425525_a_at	0.528662771145543	10.3674226210027	3.17694277098698	0.00327785368395497	0.0374014530125728	-1.93241837684148	10449	ENSMUSG00000029470	P2rx4	protein_coding	purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]	48.39
1454811_a_at	-1.11692336514009	10.3635127999049	-3.24753210554611	0.00272314016390171	0.0337127937250288	-1.76336393351547	34740	ENSMUSG00000019877	Serinc1	protein_coding	Serine incorporator 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9QZI8]	37.36
1416329_at	0.522455094697674	10.3579387381573	4.00463303926017	0.000343377628107893	0.0113438955389834	0.146018065822764	895	ENSMUSG00000030447	Cyfip1	protein_coding	Cytoplasmic FMR1-interacting protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q7TMB8]	43.29
1452276_at	-0.846140501764982	10.3570096132822	-3.81672230750645	0.000580980460915416	0.0150158227785513	-0.341814506575394	32450	ENSMUSG00000029920	Smarcad1	protein_coding	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 [Source:MGI Symbol;Acc:MGI:95453]	38.61
1434185_at	0.857307840361521	10.3549015108558	3.55997664935151	0.00117798586003427	0.0219426799493233	-0.994745457351891	19041	ENSMUSG00000020532	Acaca	protein_coding	acetyl-Coenzyme A carboxylase alpha [Source:MGI Symbol;Acc:MGI:108451]	41.13
1426982_at	0.606949601221611	10.3548878354176	3.4806615614612	0.00146086746928013	0.0244414365052638	-1.19278967522676	12383	ENSMUSG00000040097	Flywch1	protein_coding	FLYWCH-type zinc finger-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8CI03]	50.03
1428593_at	-0.813554846269751	10.3523355275395	-3.77126385463886	0.000659126674678254	0.0159410401747522	-0.458640836900364	14372	ENSMUSG00000026049	Tex30	protein_coding	Testis-expressed protein 30  [Source:UniProtKB/Swiss-Prot;Acc:Q3TUU5]	39.54
1434471_at	0.289907927260153	10.3511263373488	2.99936578353329	0.00518828699215958	0.0494947023874754	-2.34923081164781	19160	ENSMUSG00000006010	BC003331	protein_coding	odr-4 GPCR localization factor homolog [Source:HGNC Symbol;Acc:HGNC:24299]	38.55
1434439_at	-0.533051729212534	10.3453831988721	-3.34192269528125	0.00212018361915128	0.0297772803300084	-1.53452911332554	18975	ENSMUSG00000022812	Gsk3b	protein_coding	glycogen synthase kinase 3 beta [Source:MGI Symbol;Acc:MGI:1861437]	40.66
1435912_at	-0.671848172260795	10.3430567788361	-3.93808236634132	0.000413980614574886	0.0124627377195234	-0.0276130550521003	20301	ENSMUSG00000053774	Ubxn7	protein_coding	UBX domain protein 7 [Source:MGI Symbol;Acc:MGI:2146388]	40.29
1417495_x_at	-0.845438463577288	10.3381844248024	-4.45166979077114	9.61210951582223e-05	0.00600851452116013	1.33224378232481	2219	ENSMUSG00000003617	Cp	protein_coding	Ceruloplasmin  [Source:UniProtKB/Swiss-Prot;Acc:Q61147]	39.46
1422464_at	0.511397162863672	10.3357603581192	3.68026603908057	0.000847446303989593	0.01817853028681	-0.690975381853947	7135	ENSMUSG00000032563	Mrpl3	protein_coding	39S ribosomal protein L3, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q99N95]	43.9
1423306_at	-0.848367699200551	10.3347083109262	-3.86427414202638	0.00050890624228047	0.014126151856308	-0.21909246869185	8412	ENSMUSG00000038059	Smim3	protein_coding	small integral membrane protein 3 [Source:MGI Symbol;Acc:MGI:1917088]	45.68
1416052_at	-0.489639543058548	10.3306158040381	-3.10693256560233	0.00393338225217135	0.041942428951545	-2.09823751187946	563	ENSMUSG00000031432	Prps1	protein_coding	Ribose-phosphate pyrophosphokinase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9D7G0]	40.89
1455340_at	-0.512346247518742	10.3293865867423	-3.53971927362593	0.00124473920799732	0.0224455954287081	-1.04550303033953	35118	ENSMUSG00000030313	Dennd5b	protein_coding	DENN domain-containing protein 5B  [Source:UniProtKB/Swiss-Prot;Acc:A2RSQ0]	39.57
1434699_at	-0.834403263224635	10.3291660694373	-3.71634758338791	0.000767236196657282	0.0171937794106224	-0.599102789386391	19620	ENSMUSG00000035293	G2e3	protein_coding	G2/M phase-specific E3 ubiquitin-protein ligase  [Source:UniProtKB/Swiss-Prot;Acc:Q5RJY2]	38.4
1444524_at	-0.783640280578567	10.3283475209141	-3.08092763071918	0.00420723545951743	0.0438924982590707	-2.15934457361806	26760	ENSMUSG00000074813	Gm14005	lincRNA		45.96
1434727_at	1.04836856429441	10.3282276476654	3.63151266215003	0.000968855569414607	0.0196713610017653	-0.814570760038496	19683	ENSMUSG00000046240	Hepacam	protein_coding	Hepatocyte cell adhesion molecule  [Source:UniProtKB/Swiss-Prot;Acc:Q640R3]	45.08
1419595_a_at	0.559457344365731	10.3268596188405	3.05731805270912	0.00447145594099537	0.0454371466900185	-2.21458944363635	4230	ENSMUSG00000073987	Ggh	protein_coding	Gamma-glutamyl hydrolase  [Source:UniProtKB/Swiss-Prot;Acc:Q9Z0L8]	39.75
1425135_a_at	0.628380920226554	10.3252416113733	3.68088666948734	0.000846000206168794	0.01817853028681	-0.689397952670495	10778	ENSMUSG00000033335	Dnm2	protein_coding	Mus musculus dynamin 2 (Dnm2), transcript variant 5, mRNA. [Source:RefSeq mRNA;Acc:NM_001357718]	50.32
1419068_at	-0.587384760126108	10.3219713276965	-3.52403507545911	0.00129891868291607	0.022829853752372	-1.08471971013988	3763	ENSMUSG00000025340	Rabgef1	protein_coding	Rab5 GDP/GTP exchange factor  [Source:UniProtKB/Swiss-Prot;Acc:Q9JM13]	45.06
1435679_at	0.643824905350044	10.3211123118457	3.21331661008619	0.00297977296156799	0.035525592005968	-1.84553504367625	20680	ENSMUSG00000026672	Optn	protein_coding	Mus musculus optineurin (Optn), transcript variant 1, mRNA. [Source:RefSeq mRNA;Acc:NM_001356487]	45.11
1455681_at	-0.749248237763807	10.3202240753347	-3.42452306681725	0.00169957520339403	0.0264818501392431	-1.33181035638001	35941	ENSMUSG00000021514	Zfp369	protein_coding	zinc finger protein 369 [Source:MGI Symbol;Acc:MGI:2176229]	41.28
1440822_x_at	0.789530075010731	10.3187132999393	3.84136199640347	0.000542473869297436	0.0144887721747819	-0.278288768574575	24904	ENSMUSG00000019854	Reps1	protein_coding	RalBP1-associated Eps domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:O54916]	40.86
1438477_a_at	-0.560056597704042	10.3131504588496	-3.387420608266	0.00187749495653317	0.0279774060744772	-1.4231434337403	23069	ENSMUSG00000033429	Mcee	protein_coding	Methylmalonyl-CoA epimerase, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q9D1I5]	42.31
1449121_at	-0.760134601534771	10.3128620530185	-4.54302771537392	7.38818844226535e-05	0.00526035704000306	1.57806286812541	29247	ENSMUSG00000028676	Srsf10	protein_coding	serine/arginine-rich splicing factor 10 [Source:MGI Symbol;Acc:MGI:1333805]	39.08
1433756_at	-0.917681271843675	10.3121765583566	-4.19142492470287	0.000202379216204186	0.00859164707294643	0.637832255524671	18654	ENSMUSG00000040928	S100pbp	protein_coding	S100P binding protein [Source:MGI Symbol;Acc:MGI:1921898]	41.09
1429126_at	-0.480521009520455	10.3109559236975	-2.99670549240215	0.00522367325897812	0.0496120597241836	-2.35537808826754	14952	ENSMUSG00000025817	Nudt5	protein_coding	ADP-sugar pyrophosphatase  [Source:UniProtKB/Swiss-Prot;Acc:Q9JKX6]	42.79
1424455_at	0.786036222623276	10.3080173088224	4.62953306880042	5.75472952500751e-05	0.00463810751438105	1.8116264420725	9284	ENSMUSG00000043384	Gprasp1	protein_coding	G protein-coupled receptor associated sorting protein 1 [Source:MGI Symbol;Acc:MGI:1917418]	41.39
1427078_at	0.971160558485296	10.303975033845	4.15124711623515	0.000226854242473135	0.00921196479505678	0.531528018611401	12015	ENSMUSG00000031993	Snx19	protein_coding	Sorting nexin-19  [Source:UniProtKB/Swiss-Prot;Acc:Q6P4T1]	44.46
1451109_a_at	-0.4282085995412	10.3031774308445	-3.17608152290107	0.00328524500711002	0.0374454254130576	-1.93446959596917	31197	ENSMUSG00000032216	Nedd4	protein_coding	neural precursor cell expressed, developmentally down-regulated 4 [Source:MGI Symbol;Acc:MGI:97297]	42.7
1443880_at	-0.733553025239461	10.2993571780013	-3.91363325661226	0.000443330835462774	0.0129870578229893	-0.0911711190344091	26307	ENSMUSG00000044617	Zbtb39	protein_coding	zinc finger and BTB domain containing 39 [Source:MGI Symbol;Acc:MGI:2443316]	51.54
1453726_s_at	-1.54567650035057	10.295829863989	-3.06108884348957	0.00442822533216623	0.0451858275780651	-2.20578109326992	34125	ENSMUSG00000075700	Selenot	protein_coding	Thioredoxin reductase-like selenoprotein T  [Source:UniProtKB/Swiss-Prot;Acc:P62342]	40.14
1426694_at	0.609891859492677	10.2948770009468	4.4250401118068	0.000103767681805586	0.00619303574039582	1.26077102312355	12307	ENSMUSG00000030982	9030624J02Rik	protein_coding	UPF0505   [Source:UniProtKB/Swiss-Prot;Acc:Q8BWQ6]	48.14
1436048_at	-0.738124221007629	10.2859588269085	-3.32783103271555	0.00220126906846446	0.0301771604993563	-1.56888729498648	20949	ENSMUSG00000074030	Exoc8	protein_coding	Exocyst complex component 8  [Source:UniProtKB/Swiss-Prot;Acc:Q6PGF7]	52.2
1418515_at	-0.573269438956796	10.2842842109497	-3.09839585909418	0.0040213571264236	0.0425377067120524	-2.11832676135548	3466	ENSMUSG00000029267	Mtf2	protein_coding	Metal-response element-binding transcription factor 2  [Source:UniProtKB/Swiss-Prot;Acc:Q02395]	38.4
1417252_at	0.352524284066734	10.2834759104057	3.16514642240387	0.0033804834673815	0.0381495886154851	-1.96048923966702	2129	ENSMUSG00000020736	Nt5c	protein_coding	5'(3')-deoxyribonucleotidase, cytosolic type  [Source:UniProtKB/Swiss-Prot;Acc:Q9JM14]	56.96
1455096_at	-0.637339547704299	10.2802269923368	-3.23685274071193	0.00280088228216505	0.0342479849326727	-1.78905676816424	35425	ENSMUSG00000047414	Flrt2	protein_coding	Leucine-rich repeat transmembrane protein FLRT2  [Source:UniProtKB/Swiss-Prot;Acc:Q8BLU0]	39.59
1422860_at	-1.09059478190838	10.2801378345686	-3.97622781701222	0.000371941227461899	0.0118417539094846	0.0717989235575374	7937	ENSMUSG00000019890	Nts	protein_coding	Neurotensin/neuromedin N Large neuromedin N Neuromedin N Neurotensin Tail peptide [Source:UniProtKB/Swiss-Prot;Acc:Q9D3P9]	35.73
1416113_at	0.561401589097231	10.2798900616149	3.10340989561135	0.00396946110356382	0.0421572700146051	-2.10653081145306	349	ENSMUSG00000019428	Fkbp8	protein_coding	Peptidyl-prolyl cis-trans isomerase FKBP8  [Source:UniProtKB/Swiss-Prot;Acc:O35465]	55.21
1419553_a_at	-0.813490930075655	10.279537036368	-3.869408068172	0.000501667297405381	0.0139740745869367	-0.205812150280475	4181	ENSMUSG00000038975	Rabggtb	protein_coding	Rab geranylgeranyl transferase, b subunit [Source:MGI Symbol;Acc:MGI:99537]	44.31
1423129_at	-0.538114153143681	10.2789742544147	-3.98644554754101	0.000361408508687236	0.0116439167882573	0.0984779872173833	7483	ENSMUSG00000024976	Shoc2	protein_coding	Mus musculus soc-2 (suppressor of clear) homolog (C. elegans) (Shoc2), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001355242]	38.57
1439506_at	1.36718576925486	10.274188955737	3.07308686175063	0.00429329516407735	0.0444083348323376	-2.17771628009829	24203	ENSMUSG00000036098	Myrf	protein_coding	Myelin regulatory factor Myelin regulatory factor, N-terminal Myelin regulatory factor, C-terminal [Source:UniProtKB/Swiss-Prot;Acc:Q3UR85]	54.46
1428511_at	0.48626493821302	10.2720182471023	4.79103973755015	3.60386992527362e-05	0.00356513674383376	2.24943847751706	13928	ENSMUSG00000030815	Phkg2	protein_coding	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform  [Source:UniProtKB/Swiss-Prot;Acc:Q9DB30]	48.61
1435174_at	-0.727217850322095	10.2716737876111	-4.37980855630731	0.000118154900433665	0.0065278275454103	1.1395725328981	19817	ENSMUSG00000044098	Rsbn1	protein_coding	Mus musculus rosbin, round spermatid basic protein 1 (Rsbn1), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001356556]	38.27
1451299_at	-0.419302188943545	10.2714476379641	-3.19868838713233	0.00309640024851814	0.036269343375763	-1.88053532704409	31430	ENSMUSG00000035725	Prkx	protein_coding	cAMP-dependent protein kinase catalytic subunit PRKX  [Source:UniProtKB/Swiss-Prot;Acc:Q922R0]	43.21
1460566_at	1.0937560493605	10.2692473183176	3.25423559335423	0.00267539961025259	0.0333441550364656	-1.74721550114945	38833	ENSMUSG00000027254	Map1a	protein_coding	Microtubule-associated protein 1A MAP1A heavy chain MAP1 light chain LC2 [Source:UniProtKB/Swiss-Prot;Acc:Q9QYR6]	53.31
1423586_at	-0.806966780075056	10.2675390315172	-3.73720870423653	0.00072427856296838	0.0167147280283873	-0.545833676815693	8542	ENSMUSG00000002602	Axl	protein_coding	AXL receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:1347244]	50.35
1439332_at	-0.701996475368208	10.2666205506096	-3.04060616904614	0.0046679132800223	0.046539901477899	-2.25355799382953	23985	ENSMUSG00000046818	Ddit4l	protein_coding	DNA damage-inducible transcript 4-like protein  [Source:UniProtKB/Swiss-Prot;Acc:Q8VHZ5]	46.43
1418369_at	-0.545462274731941	10.2655732289693	-3.0498038965444	0.0045587988780261	0.0459536146115016	-2.23212490816655	3023	ENSMUSG00000025395	Prim1	protein_coding	DNA primase, p49 subunit [Source:MGI Symbol;Acc:MGI:97757]	43.36
1419462_s_at	0.419363974955751	10.2636318412056	3.16634094549662	0.00336995323718769	0.0380840233501152	-1.95764911455855	4567	ENSMUSG00000031796	Cfap20	protein_coding	Cilia- and flagella-associated protein 20  [Source:UniProtKB/Swiss-Prot;Acc:Q8BTU1]	46.58
1415707_at	0.621580227668984	10.2599839694008	3.64142984172384	0.00094286666672291	0.0193678182825262	-0.789481147895689	227	ENSMUSG00000026965	Anapc2	protein_coding	Anaphase-promoting complex subunit 2  [Source:UniProtKB/Swiss-Prot;Acc:Q8BZQ7]	48.45
1428755_at	-0.53482093930138	10.2596918544582	-5.19618580130039	1.10764685154656e-05	0.00179455743728883	3.35424668070936	14237	ENSMUSG00000025958	Creb1	protein_coding	Cyclic AMP-responsive element-binding protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q01147]	38.54
1451254_at	0.642114842049335	10.2578700151203	3.17353154058703	0.00330722250301943	0.0375879923347824	-1.94054120815368	31530	ENSMUSG00000028431	Ikbkap	protein_coding	inhibitor of kappa light polypeptide enhancer in B cells, kinase complex-associated protein [Source:MGI Symbol;Acc:MGI:1914544]	43.56
1434003_a_at	0.591564577870908	10.2571957902471	3.45906469428127	0.00154860429724919	0.0252054994665033	-1.24638783123744	18629	ENSMUSG00000060038	Dhps	protein_coding	Deoxyhypusine synthase  [Source:UniProtKB/Swiss-Prot;Acc:Q3TXU5]	54.67
1415932_x_at	1.49722900102724	10.2566354527539	4.93927259074173	2.34219253834941e-05	0.00283865338375421	2.65283628020507	326	ENSMUSG00000027546	Atp9a	protein_coding	Mus musculus ATPase, class II, type 9A (Atp9a), transcript variant 4, mRNA. [Source:RefSeq mRNA;Acc:NM_001354977]	50.89
1423774_a_at	-1.13981515865372	10.2539457338507	-3.38372942943812	0.00189614422087726	0.0281891665421148	-1.4322054438022	9140	ENSMUSG00000038943	Prc1	protein_coding	protein regulator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:1858961]	44.16
1427271_at	-0.749692602722547	10.2509848155512	-4.90922242731426	2.55622490042942e-05	0.00304018433382533	2.57095974655502	12598	ENSMUSG00000047412	Zbtb44	protein_coding	zinc finger and BTB domain containing 44 [Source:MGI Symbol;Acc:MGI:1925123]	40.15
1434250_at	-0.843531370638212	10.2492459257362	-3.79279471499606	0.000620916077166613	0.0155989487505781	-0.403368749376614	18879	ENSMUSG00000022781	Pak2	protein_coding	Serine/threonine-protein kinase PAK 2 PAK-2p27 PAK-2p34 [Source:UniProtKB/Swiss-Prot;Acc:Q8CIN4]	41.94
1420752_at	0.612642771779992	10.2453707042158	3.17359379574834	0.00330668428031898	0.0375879923347824	-1.9403930051992	5635	ENSMUSG00000040415	Dtx3	protein_coding	Probable E3 ubiquitin-protein ligase DTX3  [Source:UniProtKB/Swiss-Prot;Acc:Q80V91]	54.16
1453993_a_at	-0.861694527642461	10.2428289974775	-3.44491031675403	0.00160883764020614	0.0257114440184931	-1.28143728503206	34385	ENSMUSG00000011958	Bnip2	protein_coding	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2  [Source:UniProtKB/Swiss-Prot;Acc:O54940]	41.21
1434173_s_at	0.557377308267686	10.2411646911397	3.17044153538956	0.00333404210823337	0.0378113877815201	-1.94789535667932	18730	ENSMUSG00000041360	Pum3	protein_coding	pumilio RNA binding family member 3 [Source:HGNC Symbol;Acc:HGNC:29676]	42.65
1417558_at	0.717039384995989	10.2406538272457	4.66284286890855	5.22601127129739e-05	0.00440190949390049	1.90174903283188	2240	ENSMUSG00000019843	Fyn	protein_coding	Tyrosine-protein kinase Fyn  [Source:UniProtKB/Swiss-Prot;Acc:P39688]	46.37
1434734_at	-1.27673060418763	10.2382504390208	-4.62006725265524	5.9144189439398e-05	0.00470707703169946	1.78603398452357	19635	ENSMUSG00000078773	Rad54b	protein_coding	DNA repair and recombination protein RAD54B  [Source:UniProtKB/Swiss-Prot;Acc:Q6PFE3]	41.22
1442075_at	2.27721005312754	10.2379473709354	4.66361654548031	5.21432098825181e-05	0.00440190949390049	1.90384343583317	25673	ENSMUSG00000038173	Enpp6	protein_coding	Ectonucleotide pyrophosphatase/phosphodiesterase family member 6  [Source:UniProtKB/Swiss-Prot;Acc:Q8BGN3]	43.89
1450449_a_at	0.49022922821332	10.2338409904583	3.04648604836284	0.00459787739451765	0.0461604795013936	-2.23986032892299	30839	ENSMUSG00000029392	Rilpl1	protein_coding	RILP-like protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9JJC6]	50.4
1423440_at	-1.11769490012523	10.2323142586111	-3.5952731586116	0.00106985655527313	0.0207585190181345	-0.906024547757236	8068	ENSMUSG00000020492	Ska2	protein_coding	Spindle and kinetochore-associated protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9CR46]	40.12
1449128_at	-0.908657658907652	10.2305555338569	-3.11149614742139	0.00388710573783988	0.0415913427224884	-2.08748638846206	29276	ENSMUSG00000020925	Ccdc43	protein_coding	Coiled-coil domain-containing protein 43  [Source:UniProtKB/Swiss-Prot;Acc:Q9CR29]	44
1454663_at	-0.816324551525325	10.2294187072192	-5.22499927544763	1.01832431665212e-05	0.00171094649075599	3.43301612452527	34885	ENSMUSG00000021282	Eif5	protein_coding	Eukaryotic translation initiation factor 5  [Source:UniProtKB/Swiss-Prot;Acc:P59325]	43.29
1428441_at	0.513497951753431	10.2289275718801	3.04440578240315	0.00462254104987889	0.0462791093770435	-2.24470809303146	13894	ENSMUSG00000028165	Cisd2	protein_coding	CDGSH iron-sulfur domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9CQB5]	42.49
1416989_at	0.600973374941297	10.2282682477513	4.14653230704155	0.000229910352684802	0.00928855375255201	0.519071066549538	1589	ENSMUSG00000017288	Vps53	protein_coding	VPS53 GARP complex subunit [Source:MGI Symbol;Acc:MGI:1915549]	44.47
1425265_a_at	0.486809125210067	10.2257862825194	3.55932409400297	0.00118008120654432	0.0219626097288958	-0.996382370915542	10485	ENSMUSG00000033423	Eri3	protein_coding	Mus musculus exoribonuclease 3 (Eri3), transcript variant 6, mRNA. [Source:RefSeq mRNA;Acc:NM_001356405]	47.08
1417247_at	-0.803164643022054	10.2228919738616	-3.44945923400456	0.0015892379693702	0.0254943066584768	-1.27017994112227	2117	ENSMUSG00000010290	AI597479	protein_coding	Ashwin  [Source:UniProtKB/Swiss-Prot;Acc:Q922M7]	42.18
1424087_at	-0.450039712641153	10.2179434651007	-3.54813277353664	0.00121658215125509	0.0222537823808212	-1.0244363170273	8873	ENSMUSG00000029551	Psmg3	protein_coding	Mus musculus proteasome (prosome, macropain) assembly chaperone 3 (Psmg3), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001356963]	50.18
1424198_at	-0.472764245840478	10.2165627519857	-3.0814383291701	0.00420168725110699	0.0438608082376405	-2.15814710407219	9550	ENSMUSG00000021782	Dlg5	protein_coding	Disks large homolog 5  [Source:UniProtKB/Swiss-Prot;Acc:E9Q9R9]	49.81
